	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED]	TRINITY_DN60128_c0_g2_i1.p2	latrophilin Cirl-like isoform X1	107	22	4.97725E-65	94.32						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60146_c0_g2_i1.p1	venom with VWF	122	25	9.75364E-11	50.1						IPR029277 (PFAM); SIGNAL_PEPTIDE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); SIGNAL_PEPTIDE_H_REGION (PHOBIUS); SIGNAL_PEPTIDE_N_REGION (PHOBIUS); SIGNAL_PEPTIDE_C_REGION (PHOBIUS); SignalP-noTM (SIGNALP_EUK); SignalP-TM (SIGNALP_GRAM_POSITIVE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60197_c0_g2_i1.p1	WD repeat-containing 35-	139	25	8.25892E-93	84.83						IPR017233 (PTHR16517:PANTHER); PTHR16517 (PANTHER); IPR036322 (SUPERFAMILY)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED]	TRINITY_DN60473_c0_g1_i1.p1	cuticular 34	110	25	1.43652E-62	67.69						IPR012539 (PFAM)	F:GO:0042302	F:structural constituent of cuticle
true	[INTERPRO, BLASTED]	TRINITY_DN60512_c0_g1_i1.p1	28870184XP_027218158.1 uncharacterized protein LOC113810727	115	2	6.67304E-46	94.83						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60512_c0_g4_i1.p1	28870184XP_027218158.1 uncharacterized protein LOC113810727	220	2	2.79474E-69	96.36						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60784_c0_g1_i1.p1	28866650XP_027213074.1 uncharacterized protein LOC113806152 isoform X4	148	1	3.01938E-48	79.13						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN60794_c0_g1_i1.p1	pollen-specific leucine-rich repeat extensin 1	123	2	4.11592E-55	82.06						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60823_c0_g2_i1.p1	nuclear receptor coactivator 6-like	240	10	2.35257E-142	65.13						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60823_c0_g4_i1.p1	nuclear receptor coactivator 6-like	118	2	8.11531E-62	98.31						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN60899_c0_g1_i1.p1	Serine threonine- kinase SIK2	143	3	1.84297E-95	88.1						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN60918_c0_g1_i1.p1	Retrovirus-related Pol poly from transposon	221	25	7.32119E-91	77.44						Coil (COILS); G3DSA:3.10.20.370 (GENE3D); IPR041373 (PFAM); PTHR34072 (PANTHER); cd09274 (CDD); IPR043502 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60926_c0_g1_i1.p1	G- coupled receptor Mth2-like	133	3	2.11286E-62	76.95						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN60943_c0_g1_i1.p1	64942391WP_030529709.1 MULTISPECIES: hypothetical protein [Bacteria] OYU64066.1 hypothetical protein CFE30_00160 [Bradyrhizobium sp. PARBB1] PCL30595.1 hypothetical protein CPZ06_10050 [Lactobacillus acidophilus] PCL38372.1 hypothetical protein CPZ11_15490 [Lactobacillus rhamnosus] RAV92413.1 hypothetical protein DBT46_11230 [Aerococcus urinae] RRB95753.1 hypothetical protein EIA18_24300 [Escherichia coli] RRC08880.1 hypothetical protein EIA22_23130	213	6	3.00577E-153	91.8						Coil (COILS)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60943_c0_g2_i1.p1	phage terminase large subunit family	138	25	1.76176E-97	86.65						IPR008866 (PFAM)	F:GO:0004519; F:GO:0005524; F:GO:0016887	F:endonuclease activity; F:ATP binding; F:ATP hydrolysis activity
true	[INTERPRO, BLASTED]	TRINITY_DN60943_c1_g1_i1.p1	phage terminase large subunit family	144	25	8.42683E-104	80.66						IPR008866 (PFAM)	F:GO:0004519; F:GO:0005524; F:GO:0016887	F:endonuclease activity; F:ATP binding; F:ATP hydrolysis activity
true	[INTERPRO, BLASTED]	TRINITY_DN6095_c0_g1_i1.p1	low-density lipo receptor-related 2-like	99	2	4.29835E-12	62.05						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN60962_c0_g2_i1.p1	25078947XP_027226889.1 uncharacterized protein LOC113818876 [Penaeus vannamei] ROT79710.1 putative ankyrin repeat protein	119	25	3.35332E-69	68.4						PF13857 (PFAM); IPR036770 (G3DSA:1.25.40.GENE3D); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR036770 (SUPERFAMILY)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED]	TRINITY_DN61093_c0_g1_i1.p1	zyxin-like [Penaeus vannamei] zyxin-like	196	3	1.75807E-129	86.33						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN61202_c0_g1_i1.p1	BAI1-associated 3	126	25	2.36157E-51	65.69						G3DSA:1.20.58.1100 (GENE3D); PTHR45999:SF4 (PANTHER); PTHR45999 (PANTHER); IPR014772 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN61240_c0_g2_i1.p1	28876443XP_027227259.1 uncharacterized protein LOC113819210	131	3	6.40275E-65	76.72						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN61246_c0_g1_i1.p1	Mediator of RNA polymerase II transcription subunit 11	135	25	4.81676E-93	81.21						Coil (COILS); Coil (COILS); IPR019404 (PFAM); G3DSA:1.10.287.3490 (GENE3D); IPR019404 (PANTHER); PTHR22890:SF2 (PANTHER)	F:GO:0003712; P:GO:0006357; C:GO:0016592	F:transcription coregulator activity; P:regulation of transcription by RNA polymerase II; C:mediator complex
true	[INTERPRO, BLASTED]	TRINITY_DN61388_c1_g1_i1.p1	sax-3 isoform X1	105	4	1.21507E-63	79.95						mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN61468_c0_g1_i1.p2	157419874PCL27614.1 hypothetical protein CPZ20_15590, partial	101	25	3.68231E-66	67.99						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN61554_c0_g1_i1.p2	58825628XP_002611149.1 hypothetical protein BRAFLDRAFT_88452 [Branchiostoma floridae] EEN67159.1 hypothetical protein BRAFLDRAFT_88452	114	1	1.25704E-5	67.44						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN61835_c0_g1_i1.p2	28885599XP_027206494.1 uncharacterized protein LOC113799978	192	1	1.22458E-82	89.33						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN61875_c0_g1_i1.p1	28876639XP_027227585.1 LOW QUALITY PROTEIN: titin-like	127	2	6.91378E-54	74.88						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN61925_c0_g1_i1.p1	25075857ROT76601.1 hypothetical protein C7M84_004820	101	1	5.9675E-44	92.08						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN61925_c0_g2_i1.p1	25075857ROT76601.1 hypothetical protein C7M84_004820	105	1	1.28806E-50	89.52						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN61936_c0_g1_i1.p1	zinc finger 513-like	113	25	1.71933E-77	73.09						IPR013087 (SMART); PF13909 (PFAM); G3DSA:3.30.160.60 (GENE3D); IPR013087 (PFAM); G3DSA:3.30.160.60 (GENE3D); G3DSA:3.30.160.60 (GENE3D); mobidb-lite (MOBIDB_LITE); PTHR24392 (PANTHER); PTHR24392:SF51 (PANTHER); IPR013087 (PROSITE_PROFILES); IPR013087 (PROSITE_PROFILES); IPR036236 (SUPERFAMILY); IPR036236 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62359_c0_g2_i1.p1	Retrovirus-related Pol poly	118	25	7.19031E-33	67.32						IPR041577 (PFAM); IPR043128 (G3DSA:3.30.70.GENE3D); IPR043502 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62401_c0_g4_i1.p1	Molybdenum cofactor sulfurase	131	25	2.07138E-69	55.98						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN62404_c0_g1_i1.p1	28864481XP_027209969.1 uncharacterized protein LOC113803390	112	1	6.28106E-60	89.29						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN62534_c0_g1_i1.p1	25080954XP_027208571.1 COP1-interactive protein 1-like [Penaeus vannamei] ROT81764.1 hypothetical protein C7M84_025076	292	2	0.0	74.47						Coil (COILS); Coil (COILS); G3DSA:1.10.287.1490 (GENE3D); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62534_c0_g2_i1.p1	25080954XP_027208571.1 COP1-interactive protein 1-like [Penaeus vannamei] ROT81764.1 hypothetical protein C7M84_025076	426	1	0.0	95.31						Coil (COILS); Coil (COILS); Coil (COILS); Coil (COILS); Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62534_c0_g3_i1.p1	25080954XP_027208571.1 COP1-interactive protein 1-like [Penaeus vannamei] ROT81764.1 hypothetical protein C7M84_025076	150	2	1.44889E-78	86.28						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62559_c0_g1_i1.p1	25073802XP_027215361.1 uncharacterized protein LOC113808214 [Penaeus vannamei] ROT74472.1 hypothetical protein C7M84_007023	119	1	9.36535E-56	88.24						mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62559_c0_g2_i1.p1	25073802XP_027215361.1 uncharacterized protein LOC113808214 [Penaeus vannamei] ROT74472.1 hypothetical protein C7M84_007023	119	1	2.19875E-62	95.8						Coil (COILS); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62559_c0_g3_i1.p1	25073802XP_027215361.1 uncharacterized protein LOC113808214 [Penaeus vannamei] ROT74472.1 hypothetical protein C7M84_007023	224	1	4.40438E-133	96.43						Coil (COILS); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62617_c0_g2_i1.p1	Serine threonine- kinase Doa	145	11	1.68041E-76	92.85						mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN62955_c0_g3_i1.p1	rho GTPase-activating 23	157	9	6.34613E-98	98.09						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63047_c0_g2_i1.p1	Vitamin K-dependent gamma-carboxylase	129	25	1.3859E-86	74.42						IPR007782 (PFAM); IPR007782 (PANTHER); PTHR12639:SF6 (PANTHER)	F:GO:0008488; P:GO:0017187	F:gamma-glutamyl carboxylase activity; P:peptidyl-glutamic acid carboxylation
true	[INTERPRO, BLASTED]	TRINITY_DN63287_c0_g1_i1.p1	cytochrome P450	108	25	2.85488E-56	75.85						PTHR24291 (PANTHER); PTHR24291:SF157 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63287_c0_g2_i1.p1	cytochrome P450	99	25	8.22884E-61	89.39						IPR001128 (PRINTS); IPR002401 (PRINTS); IPR036396 (G3DSA:1.10.630.GENE3D); IPR001128 (PFAM); PTHR24291:SF157 (PANTHER); PTHR24291 (PANTHER); IPR036396 (SUPERFAMILY)	F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037	F:monooxygenase activity; F:iron ion binding; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; F:heme binding
true	[INTERPRO, BLASTED]	TRINITY_DN63333_c0_g1_i2.p1	wsv254 [Shrimp white spot syndrome virus] wsv254 [Shrimp white spot syndrome virus] wsv254 [Shrimp white spot syndrome virus] wsv254	284	11	0.0	73.89						Coil (COILS)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63436_c0_g1_i1.p1	glycosyltransferase 1 domain-containing 1	116	25	1.14087E-61	69.86						G3DSA:3.40.50.2000 (GENE3D); IPR001296 (PFAM); PTHR46660 (PANTHER); cd03801 (CDD); SSF53756 (SUPERFAMILY)	F:GO:0016757	F:glycosyltransferase activity
true	[INTERPRO, BLASTED]	TRINITY_DN63452_c0_g1_i1.p1	28866973XP_027213550.1 uncharacterized protein LOC113806590	145	1	1.57091E-71	90.48						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63489_c1_g1_i1.p1	toll-like receptor Tollo	138	25	1.59266E-83	67.28						IPR035897 (G3DSA:3.40.50.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR017241 (PANTHER); PTHR24365:SF530 (PANTHER); IPR000157 (PROSITE_PROFILES); IPR035897 (SUPERFAMILY)	P:GO:0002224; F:GO:0003953; F:GO:0004888; P:GO:0006955; P:GO:0007165; C:GO:0016021	P:toll-like receptor signaling pathway; F:NAD+ nucleosidase activity; F:transmembrane signaling receptor activity; P:immune response; P:signal transduction; C:integral component of membrane
true	[INTERPRO, BLASTED]	TRINITY_DN6351_c0_g1_i1.p1	inter-alpha-trypsin inhibitor heavy chain H5	200	1	6.3594E-60	84.04						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63554_c0_g1_i1.p1	UDP-glucuronosyltransferase 2B14-like	155	25	5.18939E-20	74.19						IPR002213 (PFAM); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TMhelix (TMHMM)	F:GO:0008194	F:UDP-glycosyltransferase activity
true	[INTERPRO, BLASTED]	TRINITY_DN63660_c0_g1_i1.p1	25060325ROT60917.1 hypothetical protein C7M84_021392	103	1	2.72057E-7	62.5						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63678_c0_g1_i1.p1	bromodomain-containing 4-like	415	2	0.0	98.77						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63731_c0_g1_i1.p1	serine arginine repetitive matrix 2-like	111	2	1.83597E-47	90.09						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63744_c0_g1_i1.p1	25080486ROT81250.1 hypothetical protein C7M84_025596	114	2	3.58057E-51	100.0						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63744_c0_g2_i1.p1	Zinc finger 33A	167	5	6.34557E-104	86.95						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63905_c0_g1_i1.p1	25080954XP_027208571.1 COP1-interactive protein 1-like [Penaeus vannamei] ROT81764.1 hypothetical protein C7M84_025076	193	1	1.47618E-113	95.41						Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63975_c0_g1_i1.p1	Janus kinase and microtubule-interacting 1	145	6	4.59921E-90	80.32						Coil (COILS); Coil (COILS); Coil (COILS); Coil (COILS); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63975_c0_g2_i1.p1	25082825ROT83736.1 hypothetical protein C7M84_023090	290	4	0.0	83.36						Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63975_c0_g3_i1.p1	28884873XP_027238787.1 myosin-9-like	180	5	9.33255E-110	95.28						Coil (COILS); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN63975_c0_g4_i1.p1	golgin subfamily A member 6 22	228	25	1.43492E-142	62.85						Coil (COILS); Coil (COILS); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64032_c0_g1_i1.p2	64380762WP_030529772.1 MULTISPECIES: hypothetical protein [Terrabacteria group] XP_008888927.1 hypothetical protein HHA_456160 [Hammondia hammondi] KEP60457.1 hypothetical protein HHA_456160 [Hammondia hammondi] OYU64035.1 hypothetical protein CFE30_00005 [Bradyrhizobium sp. PARBB1] PCL30553.1 hypothetical protein CPZ06_10315	115	2	9.11467E-68	100.0						Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64315_c0_g2_i1.p1	28885998XP_027207086.1 afadin-like	115	1	2.027E-64	98.23						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64433_c0_g3_i1.p1	adhesion G -coupled receptor A3-like	173	1	1.01603E-111	98.27						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64440_c0_g1_i1.p1	homeobox 2-like	156	25	1.42526E-103	58.25						G3DSA:3.40.630.10 (GENE3D)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64470_c0_g2_i1.p2	sax-3 isoform X1	172	25	4.2766E-106	64.21						IPR003961 (SMART); IPR013783 (G3DSA:2.60.40.GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); IPR003961 (PFAM); PTHR13817:SF140 (PANTHER); PTHR13817 (PANTHER); IPR003961 (PROSITE_PROFILES); IPR003961 (PROSITE_PROFILES); IPR003961 (CDD); IPR003961 (CDD); IPR036116 (SUPERFAMILY); IPR036116 (SUPERFAMILY)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED]	TRINITY_DN64484_c0_g1_i1.p1	25064583ROT65194.1 hypothetical protein C7M84_016869	173	25	3.03192E-117	76.55						PTHR37686 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64586_c0_g1_i1.p1	25073802XP_027215361.1 uncharacterized protein LOC113808214 [Penaeus vannamei] ROT74472.1 hypothetical protein C7M84_007023	373	2	0.0	91.55						Coil (COILS); Coil (COILS); Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64598_c0_g1_i1.p1	25076455ROT77150.1 hypothetical protein C7M84_004231	106	1	2.07094E-33	74.0						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN64660_c0_g2_i1.p1	methyl farnesoate epoxidase-like	119	25	5.25118E-74	73.67						IPR002401 (PRINTS); IPR001128 (PFAM); IPR036396 (G3DSA:1.10.630.GENE3D); PTHR24300:SF281 (PANTHER); PTHR24300 (PANTHER); IPR017972 (PROSITE_PATTERNS); IPR036396 (SUPERFAMILY)	F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037	F:monooxygenase activity; F:iron ion binding; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; F:heme binding
true	[INTERPRO, BLASTED]	TRINITY_DN64735_c0_g1_i2.p1	28887031XP_027208510.1 uncharacterized protein LOC113802182	177	2	1.22681E-97	87.61						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); TRANSMEMBRANE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); TMhelix (TMHMM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64922_c0_g1_i1.p1	25074834ROT75555.1 hypothetical protein C7M84_005911	116	5	5.94835E-33	77.95						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64938_c0_g2_i1.p1	mitochondrial amidoxime reducing component 2	214	25	3.3108E-131	58.67						IPR005303 (PFAM); PTHR14237:SF27 (PANTHER); PTHR14237 (PANTHER); SSF141673 (SUPERFAMILY); TMhelix (TMHMM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN64976_c0_g1_i4.p1	25081110ROT81799.1 hypothetical protein C7M84_025026	147	3	3.52385E-43	80.37						mobidb-lite (MOBIDB_LITE); CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TMhelix (TMHMM); TMhelix (TMHMM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN65294_c0_g1_i2.p1	28877956XP_027229355.1 LOW QUALITY PROTEIN: uncharacterized protein LOC113821106	112	1	6.05133E-6	67.47						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); SignalP-TM (SIGNALP_GRAM_POSITIVE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN6532_c0_g1_i1.p1	trafficking kinesin-binding 1-like	143	1	1.7696E-56	79.56						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN65373_c0_g1_i1.p1	lysozyme [Hammondia hammondi] lysozyme	149	7	6.72731E-104	99.89						Coil (COILS); mobidb-lite (MOBIDB_LITE); CYTOPLASMIC_DOMAIN (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TMhelix (TMHMM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN65373_c0_g2_i1.p1	64380787XP_008888907.1 hypothetical protein HHA_455850 [Hammondia hammondi] KEP60482.1 hypothetical protein HHA_455850	161	25	5.69161E-114	59.93						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	TRINITY_DN65373_c0_g4_i1.p1	27167244RRC13543.1 hypothetical protein EIA17_24650, partial	109	5	2.33743E-69	100.0						Coil (COILS)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN65460_c0_g2_i1.p1	adhesion G -coupled receptor A3-like	129	1	1.56124E-83	100.0						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN65460_c0_g3_i1.p1	adhesion G -coupled receptor A3-like	341	5	0.0	70.41						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	TRINITY_DN65588_c0_g1_i1.p1	3-oxoacyl-[acyl-carrier- ] reductase -like	266	25	4.27095E-157	73.07						IPR002347 (PRINTS); IPR002347 (PRINTS); PF13561 (PFAM); G3DSA:3.40.50.720 (GENE3D); PTHR43975 (PANTHER); IPR020904 (PROSITE_PATTERNS); IPR036291 (SUPERFAMILY)	F:GO:0016491	F:oxidoreductase activity
true	[INTERPRO, BLASTED]	TRINITY_DN65590_c0_g1_i3.p1	PC-esterase domain-containing 1A-like isoform X2	375	25	0.0	74.15						mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR14469 (PANTHER); PTHR14469:SF0 (PANTHER); SSF52266 (SUPERFAMILY)	no GO terms	no GO terms
