#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
111730at33208_240206_0:00307f|TRINITY_DN78597_c13_g3_i1:2-469|-       -            156 111730at33208        -            629   1.3e-75  254.0   0.4   1   1   7.7e-77   1.4e-75  253.8   0.4   161   311     2   156     1   156 0.96 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i2:118-834|-        -            239 111730at33208        -            629   1.2e-05   22.8   0.1   1   2   4.5e-06   8.4e-05   20.0   0.0   104   196     5   107     1   120 0.81 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i2:118-834|-        -            239 111730at33208        -            629   1.2e-05   22.8   0.1   2   2       3.2        60    0.7   0.0    82   195   132   168   124   183 0.61 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i6:118-834|-        -            239 111730at33208        -            629   1.2e-05   22.8   0.1   1   2   4.5e-06   8.4e-05   20.0   0.0   104   196     5   107     1   120 0.81 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i6:118-834|-        -            239 111730at33208        -            629   1.2e-05   22.8   0.1   2   2       3.2        60    0.7   0.0    82   195   132   168   124   183 0.61 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i4:3884-4744|-      -            287 111730at33208        -            629   1.5e-05   22.5   8.2   1   3     0.058       1.1    6.5   0.1    94   119     3    28     1    35 0.73 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i4:3884-4744|-      -            287 111730at33208        -            629   1.5e-05   22.5   8.2   2   3     0.014      0.26    8.5   0.7   158   195    48    85    39    88 0.90 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i4:3884-4744|-      -            287 111730at33208        -            629   1.5e-05   22.5   8.2   3   3    0.0089      0.17    9.2   0.0   161   195    94   128    87   132 0.90 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i7:3686-4546|-      -            287 111730at33208        -            629   1.5e-05   22.5   8.2   1   3     0.058       1.1    6.5   0.1    94   119     3    28     1    35 0.73 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i7:3686-4546|-      -            287 111730at33208        -            629   1.5e-05   22.5   8.2   2   3     0.014      0.26    8.5   0.7   158   195    48    85    39    88 0.90 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i7:3686-4546|-      -            287 111730at33208        -            629   1.5e-05   22.5   8.2   3   3    0.0089      0.17    9.2   0.0   161   195    94   128    87   132 0.90 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i1:356-1150|-     -            265 111730at33208        -            629   1.7e-05   22.4   0.8   1   3       2.1        39    1.3   0.0   146   193    16    66     3   102 0.63 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i1:356-1150|-     -            265 111730at33208        -            629   1.7e-05   22.4   0.8   2   3      0.25       4.8    4.3   0.0   157   194   128   165    31   173 0.83 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i1:356-1150|-     -            265 111730at33208        -            629   1.7e-05   22.4   0.8   3   3   0.00027    0.0051   14.2   0.1    10    74   196   263   191   265 0.80 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i3:2606-3400|-    -            265 111730at33208        -            629   1.7e-05   22.4   0.8   1   3       2.1        39    1.3   0.0   146   193    16    66     3   102 0.63 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i3:2606-3400|-    -            265 111730at33208        -            629   1.7e-05   22.4   0.8   2   3      0.25       4.8    4.3   0.0   157   194   128   165    31   173 0.83 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i3:2606-3400|-    -            265 111730at33208        -            629   1.7e-05   22.4   0.8   3   3   0.00027    0.0051   14.2   0.1    10    74   196   263   191   265 0.80 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i1:242-1096|+       -            285 111730at33208        -            629     2e-05   22.1   0.0   1   1   1.6e-06     3e-05   21.5   0.0    62   141     9    94     4   206 0.76 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i1:119-1390|+       -            424 111730at33208        -            629   2.4e-05   21.8  18.0   1   3      0.21         4    4.6   2.3   127   194   149   224   145   230 0.68 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i1:119-1390|+       -            424 111730at33208        -            629   2.4e-05   21.8  18.0   2   3   7.9e-05    0.0015   15.9   4.2    88   195   265   381   262   389 0.72 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i1:119-1390|+       -            424 111730at33208        -            629   2.4e-05   21.8  18.0   3   3   1.2e-05   0.00022   18.7   1.6    89   192   306   420   299   423 0.76 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i2:119-1390|+       -            424 111730at33208        -            629   2.4e-05   21.8  18.0   1   3      0.21         4    4.6   2.3   127   194   149   224   145   230 0.68 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i2:119-1390|+       -            424 111730at33208        -            629   2.4e-05   21.8  18.0   2   3   7.9e-05    0.0015   15.9   4.2    88   195   265   381   262   389 0.72 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i2:119-1390|+       -            424 111730at33208        -            629   2.4e-05   21.8  18.0   3   3   1.2e-05   0.00022   18.7   1.6    89   192   306   420   299   423 0.76 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i1:1765-2424|-     -            220 111730at33208        -            629   3.2e-05   21.4   1.1   1   3    0.0015     0.027   11.7   0.0   156   214     2    62     1    70 0.79 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i1:1765-2424|-     -            220 111730at33208        -            629   3.2e-05   21.4   1.1   2   3     0.033      0.61    7.3   0.2   180   198    94   112    87   137 0.79 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i1:1765-2424|-     -            220 111730at33208        -            629   3.2e-05   21.4   1.1   3   3       7.6   1.4e+02   -0.5   0.1   181   225   134   180   126   199 0.64 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i2:186-845|-       -            220 111730at33208        -            629   3.2e-05   21.4   1.1   1   3    0.0015     0.027   11.7   0.0   156   214     2    62     1    70 0.79 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i2:186-845|-       -            220 111730at33208        -            629   3.2e-05   21.4   1.1   2   3     0.033      0.61    7.3   0.2   180   198    94   112    87   137 0.79 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i2:186-845|-       -            220 111730at33208        -            629   3.2e-05   21.4   1.1   3   3       7.6   1.4e+02   -0.5   0.1   181   225   134   180   126   199 0.64 -
357580at33208_8022_0:0070c2|TRINITY_DN93367_c10_g1_i6:110-505|-       -            132 111730at33208        -            629   3.4e-05   21.3   0.1   1   1   4.2e-06   7.8e-05   20.1   0.1    88   185    18   125     5   131 0.75 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i7:139-978|+       -            280 111730at33208        -            629   3.7e-05   21.2   0.0   1   4       1.6        29    1.7   0.0   206   242    23    60    19    68 0.80 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i7:139-978|+       -            280 111730at33208        -            629   3.7e-05   21.2   0.0   2   4    0.0019     0.036   11.3   0.0   156   192    66   102    60   109 0.86 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i7:139-978|+       -            280 111730at33208        -            629   3.7e-05   21.2   0.0   3   4         2        37    1.4   0.0   152   195   156   198   135   206 0.73 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i7:139-978|+       -            280 111730at33208        -            629   3.7e-05   21.2   0.0   4   4       5.7   1.1e+02   -0.1   0.0   175   223   226   278   218   280 0.52 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+     -            265 111730at33208        -            629     4e-05   21.1   0.7   1   3     0.037      0.69    7.1   0.0   163   201     6    43     2    86 0.77 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+     -            265 111730at33208        -            629     4e-05   21.1   0.7   2   3    0.0033     0.062   10.6   0.0   134   198   122   191   114   197 0.84 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+     -            265 111730at33208        -            629     4e-05   21.1   0.7   3   3         5        93    0.1   0.0   178   203   217   242   211   263 0.76 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+      -            265 111730at33208        -            629     4e-05   21.1   0.7   1   3     0.037      0.69    7.1   0.0   163   201     6    43     2    86 0.77 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+      -            265 111730at33208        -            629     4e-05   21.1   0.7   2   3    0.0033     0.062   10.6   0.0   134   198   122   191   114   197 0.84 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+      -            265 111730at33208        -            629     4e-05   21.1   0.7   3   3         5        93    0.1   0.0   178   203   217   242   211   263 0.76 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i3:1886-2737|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   1   4       1.8        33    1.6   0.0   206   241    27    63    23    68 0.79 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i3:1886-2737|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   2   4     0.002     0.037   11.3   0.0   156   192    70   106    64   113 0.86 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i3:1886-2737|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   3   4         2        38    1.4   0.0   152   195   160   202   139   210 0.73 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i3:1886-2737|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   4   4       5.9   1.1e+02   -0.2   0.0   175   223   230   282   222   284 0.52 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i4:1945-2796|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   1   4       1.8        33    1.6   0.0   206   241    27    63    23    68 0.79 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i4:1945-2796|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   2   4     0.002     0.037   11.3   0.0   156   192    70   106    64   113 0.86 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i4:1945-2796|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   3   4         2        38    1.4   0.0   152   195   160   202   139   210 0.73 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i4:1945-2796|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   4   4       5.9   1.1e+02   -0.2   0.0   175   223   230   282   222   284 0.52 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i8:1903-2754|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   1   4       1.8        33    1.6   0.0   206   241    27    63    23    68 0.79 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i8:1903-2754|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   2   4     0.002     0.037   11.3   0.0   156   192    70   106    64   113 0.86 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i8:1903-2754|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   3   4         2        38    1.4   0.0   152   195   160   202   139   210 0.73 -
365323at33208_13164_0:0033ac|TRINITY_DN88294_c4_g1_i8:1903-2754|+     -            284 111730at33208        -            629     4e-05   21.1   0.0   4   4       5.9   1.1e+02   -0.2   0.0   175   223   230   282   222   284 0.52 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i1:2991-3758|-     -            256 111730at33208        -            629   4.4e-05   21.0   2.8   1   2    0.0006     0.011   13.0   0.5   117   195    53   129    42   147 0.92 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i1:2991-3758|-     -            256 111730at33208        -            629   4.4e-05   21.0   2.8   2   2     0.033      0.61    7.3   0.1   102   193   161   254   152   256 0.60 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i2:2993-3760|-     -            256 111730at33208        -            629   4.4e-05   21.0   2.8   1   2    0.0006     0.011   13.0   0.5   117   195    53   129    42   147 0.92 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i2:2993-3760|-     -            256 111730at33208        -            629   4.4e-05   21.0   2.8   2   2     0.033      0.61    7.3   0.1   102   193   161   254   152   256 0.60 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i5:2977-3744|-     -            256 111730at33208        -            629   4.4e-05   21.0   2.8   1   2    0.0006     0.011   13.0   0.5   117   195    53   129    42   147 0.92 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i5:2977-3744|-     -            256 111730at33208        -            629   4.4e-05   21.0   2.8   2   2     0.033      0.61    7.3   0.1   102   193   161   254   152   256 0.60 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i6:2975-3742|-     -            256 111730at33208        -            629   4.4e-05   21.0   2.8   1   2    0.0006     0.011   13.0   0.5   117   195    53   129    42   147 0.92 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i6:2975-3742|-     -            256 111730at33208        -            629   4.4e-05   21.0   2.8   2   2     0.033      0.61    7.3   0.1   102   193   161   254   152   256 0.60 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i1:1333-2112|-    -            260 111730at33208        -            629   4.6e-05   20.9   3.3   1   1   6.2e-06   0.00012   19.6   2.4    87   239    49   221    45   231 0.71 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i3:523-1158|+    -            212 111730at33208        -            629   6.2e-05   20.5   0.0   1   1   1.1e-05   0.00021   18.7   0.0    95   262    10   191     4   196 0.64 -
414579at33208_1049336_0:004769|TRINITY_DN79765_c9_g1_i6:300-665|+     -            122 111730at33208        -            629   7.3e-05   20.2   0.0   1   1   0.00011    0.0021   15.4   0.0    91   194    11   121     6   122 0.57 -
361100at33208_7574_0:00589d|TRINITY_DN71308_c0_g1_i1:331-933|-        -            201 111730at33208        -            629   7.7e-05   20.2   1.7   1   1   7.4e-06   0.00014   19.3   1.7    82   174    99   199     9   201 0.70 -
537718at33208_6669_0:00507f|TRINITY_DN85821_c14_g1_i1:201-1097|+      -            299 111730at33208        -            629   7.8e-05   20.2   2.2   1   4       2.4        46    1.1   0.0   163   219    34    92    31    93 0.72 -
537718at33208_6669_0:00507f|TRINITY_DN85821_c14_g1_i1:201-1097|+      -            299 111730at33208        -            629   7.8e-05   20.2   2.2   2   4     0.085       1.6    5.9   0.0   163   197    74   107    66   114 0.84 -
537718at33208_6669_0:00507f|TRINITY_DN85821_c14_g1_i1:201-1097|+      -            299 111730at33208        -            629   7.8e-05   20.2   2.2   3   4      0.04      0.75    7.0   0.0   162   221   114   176   109   184 0.84 -
537718at33208_6669_0:00507f|TRINITY_DN85821_c14_g1_i1:201-1097|+      -            299 111730at33208        -            629   7.8e-05   20.2   2.2   4   4      0.38         7    3.8   0.4   144   194   218   272   201   278 0.77 -
433216at33208_6183_0:00070d|TRINITY_DN81366_c9_g1_i3:462-911|-        -            150 111730at33208        -            629   7.9e-05   20.1   0.1   1   1   4.3e-06   7.9e-05   20.1   0.1    80   201    17    62     1   140 0.65 -
433216at33208_6183_0:00070d|TRINITY_DN81366_c9_g1_i6:462-911|-        -            150 111730at33208        -            629   7.9e-05   20.1   0.1   1   1   4.3e-06   7.9e-05   20.1   0.1    80   201    17    62     1   140 0.65 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i1:1955-2413|+    -            153 111730at33208        -            629     9e-05   19.9   0.0   1   3      0.76        14    2.8   0.0   207   241     5    40     2    45 0.79 -
