#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+   -            346 357580at33208        -            253  3.7e-119  395.4   0.4   1   1  4.7e-120  7.2e-119  394.5   0.4     1   253    49   345    49   345 0.92 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i19:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i19:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i19:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i19:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i1:640-1659|+    -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i1:640-1659|+    -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i1:640-1659|+    -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i1:640-1659|+    -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
365323at33208_100784_0:00096a|TRINITY_DN87574_c7_g1_i11:288-611|-   -            108 357580at33208        -            253   5.4e-08   31.2   0.0   1   1   4.4e-09   6.7e-08   30.9   0.0   132   200     3    73     1    80 0.87 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+  -            900 357580at33208        -            253   6.3e-08   31.0   0.3   1   3    0.0069      0.11   10.6   0.0    40    84    20    66    10    67 0.73 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+  -            900 357580at33208        -            253   6.3e-08   31.0   0.3   2   3   0.00035    0.0054   14.8   0.1   189   241    65   115    60   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+  -            900 357580at33208        -            253   6.3e-08   31.0   0.3   3   3      0.67        10    4.1   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+  -            900 357580at33208        -            253   6.3e-08   31.0   0.3   1   3    0.0069      0.11   10.6   0.0    40    84    20    66    10    67 0.73 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+  -            900 357580at33208        -            253   6.3e-08   31.0   0.3   2   3   0.00035    0.0054   14.8   0.1   189   241    65   115    60   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+  -            900 357580at33208        -            253   6.3e-08   31.0   0.3   3   3      0.67        10    4.1   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+  -            940 357580at33208        -            253   6.6e-08   30.9   0.3   1   3    0.0023     0.036   12.1   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+  -            940 357580at33208        -            253   6.6e-08   30.9   0.3   2   3   0.00037    0.0057   14.8   0.1   189   241    65   115    60   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+  -            940 357580at33208        -            253   6.6e-08   30.9   0.3   3   3       0.7        11    4.0   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+  -            940 357580at33208        -            253   6.6e-08   30.9   0.3   1   3    0.0023     0.036   12.1   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+  -            940 357580at33208        -            253   6.6e-08   30.9   0.3   2   3   0.00037    0.0057   14.8   0.1   189   241    65   115    60   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+  -            940 357580at33208        -            253   6.6e-08   30.9   0.3   3   3       0.7        11    4.0   0.1   165   212   121   167    97   194 0.78 -
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 357580at33208        -            253   1.5e-07   29.8   0.2   1   3   0.00018    0.0028   15.8   0.1    39   106    52   131     8   150 0.70 -
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 357580at33208        -            253   1.5e-07   29.8   0.2   2   3    0.0015     0.023   12.8   0.1    83   106   108   131    64   207 0.65 -
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 357580at33208        -            253   1.5e-07   29.8   0.2   3   3    0.0064     0.099   10.7   0.0   141   173   266   298   234   321 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   1   3    0.0029     0.045   11.8   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   2   3   0.00053    0.0081   14.3   0.2   189   241    65   115    61   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   3   3      0.89        14    3.7   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   1   3    0.0029     0.045   11.8   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   2   3   0.00053    0.0081   14.3   0.2   189   241    65   115    61   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   3   3      0.89        14    3.7   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   1   3    0.0029     0.045   11.8   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   2   3   0.00053    0.0081   14.3   0.2   189   241    65   115    61   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+  -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   3   3      0.89        14    3.7   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+   -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   1   3    0.0029     0.045   11.8   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+   -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   2   3   0.00053    0.0081   14.3   0.2   189   241    65   115    61   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+   -           1142 357580at33208        -            253   1.6e-07   29.7   0.3   3   3      0.89        14    3.7   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+  -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   1   3    0.0031     0.047   11.8   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+  -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   2   3   0.00055    0.0084   14.2   0.2   189   241    65   115    61   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+  -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   3   3      0.93        14    3.6   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+  -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   1   3    0.0031     0.047   11.8   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+  -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   2   3   0.00055    0.0084   14.2   0.2   189   241    65   115    61   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+  -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   3   3      0.93        14    3.6   0.1   165   212   121   167    97   194 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+   -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   1   3    0.0031     0.047   11.8   0.0    40    87    20    69    10    70 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+   -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   2   3   0.00055    0.0084   14.2   0.2   189   241    65   115    61   122 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+   -           1182 357580at33208        -            253   1.6e-07   29.7   0.3   3   3      0.93        14    3.6   0.1   165   212   121   167    97   194 0.78 -
