#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
414579at33208_13735_0:0004c1|TRINITY_DN71312_c0_g1_i1:153-1061|-      -            303 414579at33208        -            250    1e-110  368.0   4.6   1   1  8.3e-112  1.2e-110  367.8   4.6     1   250     9   277     9   277 0.93 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i1:1472-1930|-     -            153 414579at33208        -            250   5.5e-11   41.3   2.0   1   2    0.0016     0.023   13.1   0.2    66   119    14    67     6    75 0.89 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i1:1472-1930|-     -            153 414579at33208        -            250   5.5e-11   41.3   2.0   2   2   4.2e-08   6.1e-07   28.1   0.1     3    75    76   151    74   153 0.81 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i2:2402-2860|-     -            153 414579at33208        -            250   5.5e-11   41.3   2.0   1   2    0.0016     0.023   13.1   0.2    66   119    14    67     6    75 0.89 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i2:2402-2860|-     -            153 414579at33208        -            250   5.5e-11   41.3   2.0   2   2   4.2e-08   6.1e-07   28.1   0.1     3    75    76   151    74   153 0.81 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i4:3018-3476|-     -            153 414579at33208        -            250   5.5e-11   41.3   2.0   1   2    0.0016     0.023   13.1   0.2    66   119    14    67     6    75 0.89 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i4:3018-3476|-     -            153 414579at33208        -            250   5.5e-11   41.3   2.0   2   2   4.2e-08   6.1e-07   28.1   0.1     3    75    76   151    74   153 0.81 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i11:770-1273|+     -            168 414579at33208        -            250   5.5e-11   41.3   0.0   1   2   2.9e-05   0.00043   18.8   0.1   100   164    18    88    11    91 0.76 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i11:770-1273|+     -            168 414579at33208        -            250   5.5e-11   41.3   0.0   2   2   4.8e-07     7e-06   24.6   0.0    64   139    72   149    57   168 0.78 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i1:2529-3032|+     -            168 414579at33208        -            250   5.5e-11   41.3   0.0   1   2   2.9e-05   0.00043   18.8   0.1   100   164    18    88    11    91 0.76 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i1:2529-3032|+     -            168 414579at33208        -            250   5.5e-11   41.3   0.0   2   2   4.8e-07     7e-06   24.6   0.0    64   139    72   149    57   168 0.78 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i6:2546-3049|+     -            168 414579at33208        -            250   5.5e-11   41.3   0.0   1   2   2.9e-05   0.00043   18.8   0.1   100   164    18    88    11    91 0.76 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i6:2546-3049|+     -            168 414579at33208        -            250   5.5e-11   41.3   0.0   2   2   4.8e-07     7e-06   24.6   0.0    64   139    72   149    57   168 0.78 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+     -            168 414579at33208        -            250   5.5e-11   41.3   0.0   1   2   2.9e-05   0.00043   18.8   0.1   100   164    18    88    11    91 0.76 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+     -            168 414579at33208        -            250   5.5e-11   41.3   0.0   2   2   4.8e-07     7e-06   24.6   0.0    64   139    72   149    57   168 0.78 -
179485at33208_66420_0:002718|TRINITY_DN91196_c4_g1_i9:88-999|+        -            304 414579at33208        -            250   6.2e-11   41.2   1.3   1   2     8e-07   1.2e-05   23.9   1.2    29   209     5   195     2   197 0.72 -
179485at33208_66420_0:002718|TRINITY_DN91196_c4_g1_i9:88-999|+        -            304 414579at33208        -            250   6.2e-11   41.2   1.3   2   2   7.3e-06   0.00011   20.7   0.0     7   141   155   291   150   299 0.80 -
304388at33208_64838_0:000a44|TRINITY_DN92405_c11_g1_i5:127-876|+      -            250 414579at33208        -            250   6.9e-11   41.0   0.2   1   2   0.00015    0.0022   16.4   0.0    99   166    54   125    43   131 0.77 -
304388at33208_64838_0:000a44|TRINITY_DN92405_c11_g1_i5:127-876|+      -            250 414579at33208        -            250   6.9e-11   41.0   0.2   2   2   1.3e-06   1.8e-05   23.2   0.1     3   117   129   250   127   250 0.82 -
398013at33208_294128_0:001ae8|TRINITY_DN86669_c5_g1_i5:96-626|-       -            177 414579at33208        -            250   9.2e-11   40.6   0.0   1   1   7.6e-12   1.1e-10   40.3   0.0     6   124    22   143    15   177 0.88 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+    -            900 414579at33208        -            250     1e-10   40.5   0.7   1   2   1.1e-09   1.6e-08   33.3   0.0    51   119    22    90    15   133 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+    -            900 414579at33208        -            250     1e-10   40.5   0.7   2   2      0.64       9.4    4.5   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+    -            900 414579at33208        -            250     1e-10   40.5   0.7   1   2   1.1e-09   1.6e-08   33.3   0.0    51   119    22    90    15   133 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+    -            900 414579at33208        -            250     1e-10   40.5   0.7   2   2      0.64       9.4    4.5   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+    -            940 414579at33208        -            250   1.1e-10   40.3   0.7   1   2   1.1e-09   1.7e-08   33.2   0.0    51   119    22    90    15   133 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+    -            940 414579at33208        -            250   1.1e-10   40.3   0.7   2   2      0.68        10    4.4   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+    -            940 414579at33208        -            250   1.1e-10   40.3   0.7   1   2   1.1e-09   1.7e-08   33.2   0.0    51   119    22    90    15   133 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+    -            940 414579at33208        -            250   1.1e-10   40.3   0.7   2   2      0.68        10    4.4   0.1    11    74   233   296   231   309 0.80 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i4:131-1259|-     -            353 414579at33208        -            250   1.3e-10   40.1   0.1   1   3   0.00011    0.0016   16.9   0.0    66   119   147   201    78   207 0.80 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i4:131-1259|-     -            353 414579at33208        -            250   1.3e-10   40.1   0.1   2   3   0.00022    0.0032   15.9   0.0     4    44   214   254   211   261 0.86 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i4:131-1259|-     -            353 414579at33208        -            250   1.3e-10   40.1   0.1   3   3       1.7        26    3.1   0.0    87   116   284   311   280   341 0.84 -
304388at33208_1507135_0:002252|TRINITY_DN86640_c10_g1_i4:633-1352|+   -            240 414579at33208        -            250   1.3e-10   40.1   0.3   1   1   9.2e-12   1.3e-10   40.1   0.3    44   121   153   233   134   240 0.83 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+    -            920 414579at33208        -            250   1.5e-10   39.9   0.5   1   2   1.6e-09   2.3e-08   32.7   0.0    52   119     3    70     1   113 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+    -            920 414579at33208        -            250   1.5e-10   39.9   0.5   2   2      0.66       9.7    4.5   0.1    11    74   213   276   211   289 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+     -            920 414579at33208        -            250   1.5e-10   39.9   0.5   1   2   1.6e-09   2.3e-08   32.7   0.0    52   119     3    70     1   113 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+     -            920 414579at33208        -            250   1.5e-10   39.9   0.5   2   2      0.66       9.7    4.5   0.1    11    74   213   276   211   289 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+    -           1142 414579at33208        -            250   1.7e-10   39.7   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+    -           1142 414579at33208        -            250   1.7e-10   39.7   0.6   2   2      0.86        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+    -           1142 414579at33208        -            250   1.7e-10   39.7   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+    -           1142 414579at33208        -            250   1.7e-10   39.7   0.6   2   2      0.86        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+    -           1142 414579at33208        -            250   1.7e-10   39.7   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+    -           1142 414579at33208        -            250   1.7e-10   39.7   0.6   2   2      0.86        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+     -           1142 414579at33208        -            250   1.7e-10   39.7   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+     -           1142 414579at33208        -            250   1.7e-10   39.7   0.6   2   2      0.86        13    4.1   0.1    11    74   233   296   231   309 0.80 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i2:131-1192|-     -            354 414579at33208        -            250   1.7e-10   39.7   0.1   1   3   0.00013    0.0019   16.6   0.0    68   119   150   202    74   209 0.87 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i2:131-1192|-     -            354 414579at33208        -            250   1.7e-10   39.7   0.1   2   3   0.00022    0.0032   15.9   0.0     4    44   215   255   212   262 0.86 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i2:131-1192|-     -            354 414579at33208        -            250   1.7e-10   39.7   0.1   3   3       1.8        26    3.1   0.0    87   116   285   312   281   342 0.84 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i8:131-1192|-     -            354 414579at33208        -            250   1.7e-10   39.7   0.1   1   3   0.00013    0.0019   16.6   0.0    68   119   150   202    74   209 0.87 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i8:131-1192|-     -            354 414579at33208        -            250   1.7e-10   39.7   0.1   2   3   0.00022    0.0032   15.9   0.0     4    44   215   255   212   262 0.86 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i8:131-1192|-     -            354 414579at33208        -            250   1.7e-10   39.7   0.1   3   3       1.8        26    3.1   0.0    87   116   285   312   281   342 0.84 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+    -           1164 414579at33208        -            250   1.8e-10   39.6   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+    -           1164 414579at33208        -            250   1.8e-10   39.6   0.6   2   2      0.88        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+    -           1164 414579at33208        -            250   1.8e-10   39.6   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+    -           1164 414579at33208        -            250   1.8e-10   39.6   0.6   2   2      0.88        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+    -           1164 414579at33208        -            250   1.8e-10   39.6   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+    -           1164 414579at33208        -            250   1.8e-10   39.6   0.6   2   2      0.88        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+    -           1164 414579at33208        -            250   1.8e-10   39.6   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+    -           1164 414579at33208        -            250   1.8e-10   39.6   0.6   2   2      0.88        13    4.1   0.1    11    74   233   296   231   309 0.80 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i14:2262-2921|+     -            220 414579at33208        -            250   1.8e-10   39.6   0.0   1   2      0.45       6.7    5.0   0.0    87   120    18    51    10    84 0.77 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i14:2262-2921|+     -            220 414579at33208        -            250   1.8e-10   39.6   0.0   2   2   1.7e-09   2.5e-08   32.6   0.0    42   121   109   188   102   212 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+    -           1182 414579at33208        -            250   1.9e-10   39.6   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+    -           1182 414579at33208        -            250   1.9e-10   39.6   0.6   2   2       0.9        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+    -           1182 414579at33208        -            250   1.9e-10   39.6   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+    -           1182 414579at33208        -            250   1.9e-10   39.6   0.6   2   2       0.9        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+     -           1182 414579at33208        -            250   1.9e-10   39.6   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+     -           1182 414579at33208        -            250   1.9e-10   39.6   0.6   2   2       0.9        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+     -           1182 414579at33208        -            250   1.9e-10   39.6   0.6   1   2   1.5e-09   2.2e-08   32.8   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+     -           1182 414579at33208        -            250   1.9e-10   39.6   0.6   2   2       0.9        13    4.1   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+    -           1204 414579at33208        -            250     2e-10   39.5   0.6   1   2   1.6e-09   2.3e-08   32.7   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+    -           1204 414579at33208        -            250     2e-10   39.5   0.6   2   2      0.92        13    4.0   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+    -           1204 414579at33208        -            250     2e-10   39.5   0.6   1   2   1.6e-09   2.3e-08   32.7   0.0    51   119    22    90    15   131 0.86 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+    -           1204 414579at33208        -            250     2e-10   39.5   0.6   2   2      0.92        13    4.0   0.1    11    74   233   296   231   309 0.80 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+    -           1204 414579at33208        -            250     2e-10   39.5   0.6   1   2   1.6e-09   2.3e-08   32.7   0.0    51   119    22    90    15   131 0.86 -
