#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
361100at33208_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-     -            312 361100at33208        -            270  1.4e-130  433.6   5.5   1   1  1.9e-131  2.9e-130  432.5   5.5     1   270    10   312    10   312 0.92 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i1:31-1278|-      -            416 361100at33208        -            270     1e-06   27.4   0.3   2   3     0.015      0.23    9.8   0.0     3    32   231   260   229   266 0.89 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i1:31-1278|-      -            416 361100at33208        -            270     1e-06   27.4   0.3   3   3       2.6        41    2.4   0.0   122   144   351   373   344   381 0.79 -
357580at33208_30521_0:003d56|TRINITY_DN93724_c9_g4_i3:147-686|+       -            180 361100at33208        -            270     1e-06   27.4   0.0   1   2    0.0019      0.03   12.7   0.0    73   106    13    46     7    61 0.86 -
357580at33208_30521_0:003d56|TRINITY_DN93724_c9_g4_i3:147-686|+       -            180 361100at33208        -            270     1e-06   27.4   0.0   2   2    0.0021     0.033   12.6   0.0    33   101    70   141    51   161 0.81 -
357580at33208_30521_0:003d56|TRINITY_DN93724_c9_g4_i5:147-686|+       -            180 361100at33208        -            270     1e-06   27.4   0.0   1   2    0.0019      0.03   12.7   0.0    73   106    13    46     7    61 0.86 -
357580at33208_30521_0:003d56|TRINITY_DN93724_c9_g4_i5:147-686|+       -            180 361100at33208        -            270     1e-06   27.4   0.0   2   2    0.0021     0.033   12.6   0.0    33   101    70   141    51   161 0.81 -
357580at33208_9258_0:0047af|TRINITY_DN93724_c9_g4_i4:147-692|+        -            182 361100at33208        -            270   1.2e-06   27.2   0.0   1   2    0.0019      0.03   12.7   0.0    73   106    13    46     7    62 0.86 -
357580at33208_9258_0:0047af|TRINITY_DN93724_c9_g4_i4:147-692|+        -            182 361100at33208        -            270   1.2e-06   27.2   0.0   2   2    0.0028     0.044   12.2   0.0    33   101    70   141    53   146 0.80 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+        -            234 361100at33208        -            270   1.4e-06   26.9   1.5   1   2    0.0036     0.056   11.8   0.1   183   220    10    47     2   189 0.75 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+        -            234 361100at33208        -            270   1.4e-06   26.9   1.5   2   2     0.018      0.28    9.5   0.2   183   216   201   234   195   234 0.92 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+        -            234 361100at33208        -            270   1.4e-06   26.9   1.5   1   2    0.0036     0.056   11.8   0.1   183   220    10    47     2   189 0.75 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+        -            234 361100at33208        -            270   1.4e-06   26.9   1.5   2   2     0.018      0.28    9.5   0.2   183   216   201   234   195   234 0.92 -
537718at33208_218467_0:0005fc|TRINITY_DN85821_c14_g1_i2:201-942|+     -            158 361100at33208        -            270   1.5e-06   26.9   0.0   1   1   1.1e-07   1.8e-06   26.6   0.0    41   138    47   145    15   154 0.78 -
179485at33208_66420_0:002718|TRINITY_DN91196_c4_g1_i9:88-999|+        -            304 361100at33208        -            270   1.5e-06   26.8   0.1   1   2   6.4e-05     0.001   17.6   0.1   115   180    72   141     9   175 0.80 -
179485at33208_66420_0:002718|TRINITY_DN91196_c4_g1_i9:88-999|+        -            304 361100at33208        -            270   1.5e-06   26.8   0.1   2   2      0.17       2.6    6.3   0.0    62   144   186   272   163   294 0.75 -
502128at33208_56086_0:000855|TRINITY_DN77672_c7_g1_i2:802-1167|+      -            122 361100at33208        -            270   1.6e-06   26.7   0.0   1   1   6.1e-06   9.5e-05   20.9   0.0    87   216     4   119     1   121 0.82 -
502128at33208_56086_0:000855|TRINITY_DN77672_c7_g1_i3:889-1254|+      -            122 361100at33208        -            270   1.6e-06   26.7   0.0   1   1   6.1e-06   9.5e-05   20.9   0.0    87   216     4   119     1   121 0.82 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i3:763-1602|+       -            280 361100at33208        -            270   1.7e-06   26.7   0.0   1   2   6.5e-05     0.001   17.5   0.0    27   116    16   109     7   117 0.82 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i3:763-1602|+       -            280 361100at33208        -            270   1.7e-06   26.7   0.0   2   2    0.0011     0.017   13.6   0.0     6   105    83   185    82   191 0.86 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i5:763-1602|+       -            280 361100at33208        -            270   1.7e-06   26.7   0.0   1   2   6.5e-05     0.001   17.5   0.0    27   116    16   109     7   117 0.82 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i5:763-1602|+       -            280 361100at33208        -            270   1.7e-06   26.7   0.0   2   2    0.0011     0.017   13.6   0.0     6   105    83   185    82   191 0.86 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i10:293-997|+      -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i10:293-997|+      -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i1:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i1:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i2:369-1073|+      -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i2:369-1073|+      -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i3:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i3:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i4:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i4:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i6:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i6:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i7:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i7:293-997|+       -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i8:369-1073|+      -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i8:369-1073|+      -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i9:369-1073|+      -            235 361100at33208        -            270   1.9e-06   26.5   0.2   1   2     0.036      0.56    8.5   0.0   186   216     4    35     1    40 0.81 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i9:369-1073|+      -            235 361100at33208        -            270   1.9e-06   26.5   0.2   2   2   1.3e-06   2.1e-05   23.1   0.0     2   105    20   130    19   144 0.84 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i11:770-1273|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   1   3     0.023      0.37    9.2   0.0    86   111    20    45    12    54 0.78 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i11:770-1273|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   2   3      0.01      0.16   10.3   0.0    75   112    57    94    54   102 0.89 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i11:770-1273|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   3   3       6.9   1.1e+02    1.1   0.0   178   212   133   167   117   168 0.89 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i1:2529-3032|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   1   3     0.023      0.37    9.2   0.0    86   111    20    45    12    54 0.78 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i1:2529-3032|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   2   3      0.01      0.16   10.3   0.0    75   112    57    94    54   102 0.89 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i1:2529-3032|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   3   3       6.9   1.1e+02    1.1   0.0   178   212   133   167   117   168 0.89 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i6:2546-3049|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   1   3     0.023      0.37    9.2   0.0    86   111    20    45    12    54 0.78 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i6:2546-3049|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   2   3      0.01      0.16   10.3   0.0    75   112    57    94    54   102 0.89 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i6:2546-3049|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   3   3       6.9   1.1e+02    1.1   0.0   178   212   133   167   117   168 0.89 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   1   3     0.023      0.37    9.2   0.0    86   111    20    45    12    54 0.78 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   2   3      0.01      0.16   10.3   0.0    75   112    57    94    54   102 0.89 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+     -            168 361100at33208        -            270   1.9e-06   26.5   0.1   3   3       6.9   1.1e+02    1.1   0.0   178   212   133   167   117   168 0.89 -
357580at33208_29078_0:002211|TRINITY_DN84760_c5_g1_i1:51-527|-        -            159 361100at33208        -            270     2e-06   26.4   0.0   1   1   1.8e-06   2.9e-05   22.6   0.0   125   216    12   110     3   117 0.86 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i7:1212-2595|-     -            420 361100at33208        -            270   2.1e-06   26.4   0.0   1   3     0.026       0.4    9.0   0.0    72   141   207   278   170   280 0.53 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i7:1212-2595|-     -            420 361100at33208        -            270   2.1e-06   26.4   0.0   2   3   9.3e-06   0.00014   20.3   0.0    36   140   214   320   208   323 0.78 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i7:1212-2595|-     -            420 361100at33208        -            270   2.1e-06   26.4   0.0   3   3      0.15       2.3    6.5   0.0    35    92   297   358   291   375 0.79 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i3:1834-2367|-    -            178 361100at33208        -            270   2.4e-06   26.2   0.4   1   1   6.7e-06   0.00011   20.8   0.4    39   143    61   176     5   178 0.77 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i4:1834-2367|-    -            178 361100at33208        -            270   2.4e-06   26.2   0.4   1   1   6.7e-06   0.00011   20.8   0.4    39   143    61   176     5   178 0.77 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-       -            420 361100at33208        -            270   2.5e-06   26.1   0.0   1   3     0.018      0.27    9.6   0.0    49   142   183   279   172   281 0.55 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-       -            420 361100at33208        -            270   2.5e-06   26.1   0.0   2   3   6.3e-06   9.9e-05   20.9   0.0    36   141   214   321   202   327 0.78 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-       -            420 361100at33208        -            270   2.5e-06   26.1   0.0   3   3      0.17       2.7    6.3   0.0    35    92   297   358   293   368 0.77 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i2:101-1360|-      -            420 361100at33208        -            270   2.5e-06   26.1   0.0   1   3     0.018      0.27    9.6   0.0    49   142   183   279   172   281 0.55 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i2:101-1360|-      -            420 361100at33208        -            270   2.5e-06   26.1   0.0   2   3   6.3e-06   9.9e-05   20.9   0.0    36   141   214   321   202   327 0.78 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i2:101-1360|-      -            420 361100at33208        -            270   2.5e-06   26.1   0.0   3   3      0.17       2.7    6.3   0.0    35    92   297   358   293   368 0.77 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i3:1212-2471|-     -            420 361100at33208        -            270   2.5e-06   26.1   0.0   1   3     0.018      0.27    9.6   0.0    49   142   183   279   172   281 0.55 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i3:1212-2471|-     -            420 361100at33208        -            270   2.5e-06   26.1   0.0   2   3   6.3e-06   9.9e-05   20.9   0.0    36   141   214   321   202   327 0.78 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i3:1212-2471|-     -            420 361100at33208        -            270   2.5e-06   26.1   0.0   3   3      0.17       2.7    6.3   0.0    35    92   297   358   293   368 0.77 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-     -            420 361100at33208        -            270   2.5e-06   26.1   0.0   1   3     0.018      0.27    9.6   0.0    49   142   183   279   172   281 0.55 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-     -            420 361100at33208        -            270   2.5e-06   26.1   0.0   2   3   6.3e-06   9.9e-05   20.9   0.0    36   141   214   321   202   327 0.78 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-     -            420 361100at33208        -            270   2.5e-06   26.1   0.0   3   3      0.17       2.7    6.3   0.0    35    92   297   358   293   368 0.77 -
