#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 327301at33208        -            257   1.1e-71  240.1   0.0   1   1   1.1e-72   1.9e-71  239.3   0.0     2   249    11   295    10   299 0.86 -
327301at33208_57068_0:00114f|TRINITY_DN93656_c5_g4_i7:173-481|+     -            103 327301at33208        -            257   2.3e-05   22.8   0.0   1   1   6.9e-06   0.00012   20.5   0.0    37    99     6    78     1    91 0.75 -
357580at33208_136037_0:001175|TRINITY_DN84958_c6_g2_i3:561-1082|+   -            174 327301at33208        -            257   2.3e-05   22.8   0.1   1   3     0.058      0.97    7.6   0.0    21    68    13    61     6    98 0.65 -
357580at33208_136037_0:001175|TRINITY_DN84958_c6_g2_i3:561-1082|+   -            174 327301at33208        -            257   2.3e-05   22.8   0.1   2   3    0.0035     0.058   11.6   0.0   193   244    81   133    68   144 0.87 -
357580at33208_136037_0:001175|TRINITY_DN84958_c6_g2_i3:561-1082|+   -            174 327301at33208        -            257   2.3e-05   22.8   0.1   3   3    0.0062       0.1   10.8   0.0    30    94   104   174   102   174 0.82 -
414579at33208_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 327301at33208        -            257   2.3e-05   22.8   0.2   1   2       4.7        79    1.4   0.0    46   161    51   104    47   126 0.52 -
414579at33208_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 327301at33208        -            257   2.3e-05   22.8   0.2   2   2   2.2e-05   0.00037   18.8   0.0    59    99   122   162   102   173 0.88 -
414579at33208_7224_0:001618|TRINITY_DN82840_c8_g1_i2:1758-2345|-    -            196 327301at33208        -            257   2.3e-05   22.8   0.2   1   2       4.7        79    1.4   0.0    46   161    51   104    47   126 0.52 -
414579at33208_7224_0:001618|TRINITY_DN82840_c8_g1_i2:1758-2345|-    -            196 327301at33208        -            257   2.3e-05   22.8   0.2   2   2   2.2e-05   0.00037   18.8   0.0    59    99   122   162   102   173 0.88 -
433216at33208_1049336_0:0015c1|TRINITY_DN75389_c16_g1_i2:302-886|+  -            195 327301at33208        -            257   2.4e-05   22.7   0.6   1   1   0.00021    0.0036   15.6   0.1    75   170    41   142    36   151 0.86 -
433216at33208_1049336_0:0015c1|TRINITY_DN75389_c16_g1_i3:302-886|+  -            195 327301at33208        -            257   2.4e-05   22.7   0.6   1   1   0.00021    0.0036   15.6   0.1    75   170    41   142    36   151 0.86 -
357580at33208_307959_0:0054da|TRINITY_DN80445_c11_g1_i2:422-853|-   -            144 327301at33208        -            257   2.7e-05   22.6   1.5   1   2      0.58       9.8    4.3   0.1   225   246    29    50    12    54 0.82 -
357580at33208_307959_0:0054da|TRINITY_DN80445_c11_g1_i2:422-853|-   -            144 327301at33208        -            257   2.7e-05   22.6   1.5   2   2   5.9e-05   0.00098   17.4   0.1    32    95    65   138    51   142 0.70 -
357580at33208_307959_0:0054da|TRINITY_DN80445_c11_g1_i4:422-853|-   -            144 327301at33208        -            257   2.7e-05   22.6   1.5   1   2      0.58       9.8    4.3   0.1   225   246    29    50    12    54 0.82 -
357580at33208_307959_0:0054da|TRINITY_DN80445_c11_g1_i4:422-853|-   -            144 327301at33208        -            257   2.7e-05   22.6   1.5   2   2   5.9e-05   0.00098   17.4   0.1    32    95    65   138    51   142 0.70 -
357580at33208_259920_0:0045cc|TRINITY_DN76830_c5_g1_i4:151-390|+    -             80 327301at33208        -            257   2.8e-05   22.5   0.0   1   1   1.9e-06   3.2e-05   22.3   0.0   180   246     9    78     3    79 0.88 -
261614at33208_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-   -            613 327301at33208        -            257   3.2e-05   22.3   0.0   1   2   0.00034    0.0057   14.9   0.0   207   247   261   303   256   313 0.80 -
261614at33208_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-   -            613 327301at33208        -            257   3.2e-05   22.3   0.0   2   2      0.48         8    4.6   0.0    22    58   522   558   492   572 0.72 -
414579at33208_156304_0:00194e|TRINITY_DN75389_c16_g1_i1:294-872|+   -            193 327301at33208        -            257   3.2e-05   22.3   0.1   1   2       1.2        20    3.3   0.0   138   167    24    53     1    63 0.73 -
414579at33208_156304_0:00194e|TRINITY_DN75389_c16_g1_i1:294-872|+   -            193 327301at33208        -            257   3.2e-05   22.3   0.1   2   2   0.00059      0.01   14.1   0.0   187   245   132   192   124   193 0.88 -
261614at33208_294128_0:002352|TRINITY_DN79185_c7_g1_i2:713-2566|-   -            618 327301at33208        -            257   3.2e-05   22.3   0.0   1   2   0.00034    0.0057   14.9   0.0   207   247   266   308   261   318 0.80 -
261614at33208_294128_0:002352|TRINITY_DN79185_c7_g1_i2:713-2566|-   -            618 327301at33208        -            257   3.2e-05   22.3   0.0   2   2      0.48       8.1    4.6   0.0    22    58   527   563   497   577 0.72 -
357580at33208_6412_0:003197|TRINITY_DN72272_c11_g1_i5:3-572|-       -            190 327301at33208        -            257   3.8e-05   22.1   0.0   1   1   1.6e-05   0.00026   19.3   0.0    22    95    72   158    64   180 0.75 -
357580at33208_6412_0:003197|TRINITY_DN72272_c11_g1_i7:3-572|-       -            190 327301at33208        -            257   3.8e-05   22.1   0.0   1   1   1.6e-05   0.00026   19.3   0.0    22    95    72   158    64   180 0.75 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i2:525-884|+      -            120 327301at33208        -            257   3.9e-05   22.0   0.0   1   2    0.0013     0.022   13.0   0.0   188   256    20    90    10    91 0.88 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i2:525-884|+      -            120 327301at33208        -            257   3.9e-05   22.0   0.0   2   2     0.083       1.4    7.1   0.0   219   244    95   120    90   120 0.77 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i4:1514-1873|+    -            120 327301at33208        -            257   3.9e-05   22.0   0.0   1   2    0.0013     0.022   13.0   0.0   188   256    20    90    10    91 0.88 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i4:1514-1873|+    -            120 327301at33208        -            257   3.9e-05   22.0   0.0   2   2     0.083       1.4    7.1   0.0   219   244    95   120    90   120 0.77 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i10:293-997|+    -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i10:293-997|+    -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i1:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i1:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i2:369-1073|+    -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i2:369-1073|+    -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i3:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i3:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i4:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i4:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i6:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i6:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i7:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i7:293-997|+     -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i8:369-1073|+    -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i8:369-1073|+    -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i9:369-1073|+    -            235 327301at33208        -            257     4e-05   22.0   0.8   1   2     0.096       1.6    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i9:369-1073|+    -            235 327301at33208        -            257     4e-05   22.0   0.8   2   2     0.015      0.25    9.6   0.3     4    67    61   133    58   188 0.66 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i3:242-835|+      -            198 327301at33208        -            257   5.1e-05   21.6   0.9   1   3     0.001     0.017   13.3   0.3   191   245    10    66     6    74 0.80 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i3:242-835|+      -            198 327301at33208        -            257   5.1e-05   21.6   0.9   2   3       6.8   1.1e+02    0.8   0.0   125   166   106   148    90   157 0.79 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i3:242-835|+      -            198 327301at33208        -            257   5.1e-05   21.6   0.9   3   3       2.1        36    2.5   0.0    21    60   158   197   146   198 0.84 -
356175at33208_1218281_0:001bc8|TRINITY_DN78626_c10_g1_i6:852-1310|- -            153 327301at33208        -            257   5.2e-05   21.6   0.1   1   2   0.00054     0.009   14.3   0.0    28   102    23   101    11   104 0.81 -
356175at33208_1218281_0:001bc8|TRINITY_DN78626_c10_g1_i6:852-1310|- -            153 327301at33208        -            257   5.2e-05   21.6   0.1   2   2      0.11       1.8    6.7   0.1    27    64   101   139    96   149 0.73 -
365323at33208_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+    -            310 327301at33208        -            257   5.4e-05   21.6   0.9   1   3      0.03      0.51    8.5   0.0    30    60     1    31     1    37 0.69 -
365323at33208_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+    -            310 327301at33208        -            257   5.4e-05   21.6   0.9   2   3         4        68    1.6   0.0    42    97   114   136    94   154 0.56 -
365323at33208_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+    -            310 327301at33208        -            257   5.4e-05   21.6   0.9   3   3     0.093       1.6    6.9   0.1   222   249   273   300   250   308 0.75 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i2:1217-1498|+  -             94 327301at33208        -            257   6.6e-05   21.3   0.1   1   2   0.00064     0.011   14.0   0.0   218   244    22    48    10    49 0.81 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i2:1217-1498|+  -             94 327301at33208        -            257   6.6e-05   21.3   0.1   2   2      0.27       4.5    5.4   0.0    29    56    60    87    49    93 0.75 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i4:1503-1784|+  -             94 327301at33208        -            257   6.6e-05   21.3   0.1   1   2   0.00064     0.011   14.0   0.0   218   244    22    48    10    49 0.81 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i4:1503-1784|+  -             94 327301at33208        -            257   6.6e-05   21.3   0.1   2   2      0.27       4.5    5.4   0.0    29    56    60    87    49    93 0.75 -
304388at33208_109280_0:002131|TRINITY_DN74606_c10_g1_i5:905-1654|-  -            250 327301at33208        -            257   7.4e-05   21.1   0.4   1   2      0.29       4.8    5.3   0.4    65    95   174   204   135   214 0.68 -
304388at33208_109280_0:002131|TRINITY_DN74606_c10_g1_i5:905-1654|-  -            250 327301at33208        -            257   7.4e-05   21.1   0.4   2   2     0.016      0.26    9.5   0.0    55    95   211   250   205   250 0.85 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i1:242-1096|+     -            285 327301at33208        -            257   8.1e-05   21.0   1.1   1   2    0.0019     0.032   12.5   0.3   191   245    10    66     5    74 0.80 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i1:242-1096|+     -            285 327301at33208        -            257   8.1e-05   21.0   1.1   2   2       1.8        30    2.7   0.0    21    62   158   199   147   202 0.84 -
453052at33208_176057_0:001201|TRINITY_DN86274_c10_g1_i2:351-881|+   -            177 327301at33208        -            257    0.0001   20.7   0.1   1   1   0.00013    0.0022   16.3   0.0    23    94    92   173    85   177 0.70 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i4:131-1259|-   -            353 327301at33208        -            257    0.0001   20.7   0.5   1   2    0.0019     0.031   12.5   0.0   190   247   141   201   135   211 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i4:131-1259|-   -            353 327301at33208        -            257    0.0001   20.7   0.5   2   2      0.19       3.2    5.9   0.1   219   246   218   245   203   253 0.80 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i2:131-1192|-   -            354 327301at33208        -            257    0.0001   20.7   0.5   1   2    0.0019     0.031   12.5   0.0   190   247   142   202   136   212 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i2:131-1192|-   -            354 327301at33208        -            257    0.0001   20.7   0.5   2   2      0.19       3.2    5.9   0.1   219   246   219   246   204   254 0.80 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i8:131-1192|-   -            354 327301at33208        -            257    0.0001   20.7   0.5   1   2    0.0019     0.031   12.5   0.0   190   247   142   202   136   212 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i8:131-1192|-   -            354 327301at33208        -            257    0.0001   20.7   0.5   2   2      0.19       3.2    5.9   0.1   219   246   219   246   204   254 0.80 -
414579at33208_1049336_0:004769|TRINITY_DN82339_c12_g1_i6:894-1151|- -             86 327301at33208        -            257   0.00011   20.5   0.2   1   2     0.035      0.59    8.3   0.0   227   246    26    45    15    50 0.81 -
414579at33208_1049336_0:004769|TRINITY_DN82339_c12_g1_i6:894-1151|- -             86 327301at33208        -            257   0.00011   20.5   0.2   2   2    0.0082      0.14   10.4   0.0    72    93    63    84    52    86 0.82 -
