#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118807at6656_126957_0:0026bd|TRINITY_DN71312_c0_g1_i1:186-1061|-   -            292 118807at6656         -            237   3.6e-97  323.7   5.5   1   1   4.5e-98   7.7e-97  322.6   5.5     1   237     9   277     9   277 0.89 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+    -            268 118807at6656         -            237   3.9e-13   48.6   0.2   2   2      0.92        16    4.1   0.0    27    76   202   258   199   268 0.68 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+    -            268 118807at6656         -            237   3.9e-13   48.6   0.2   1   2   1.6e-12   2.8e-11   42.5   0.0    18   159    16   163    11   173 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+    -            268 118807at6656         -            237   3.9e-13   48.6   0.2   2   2      0.92        16    4.1   0.0    27    76   202   258   199   268 0.68 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+    -            268 118807at6656         -            237   3.9e-13   48.6   0.2   1   2   1.6e-12   2.8e-11   42.5   0.0    18   159    16   163    11   173 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+    -            268 118807at6656         -            237   3.9e-13   48.6   0.2   2   2      0.92        16    4.1   0.0    27    76   202   258   199   268 0.68 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+     -            268 118807at6656         -            237   3.9e-13   48.6   0.2   1   2   1.6e-12   2.8e-11   42.5   0.0    18   159    16   163    11   173 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+     -            268 118807at6656         -            237   3.9e-13   48.6   0.2   2   2      0.92        16    4.1   0.0    27    76   202   258   199   268 0.68 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+     -            268 118807at6656         -            237   3.9e-13   48.6   0.2   1   2   1.6e-12   2.8e-11   42.5   0.0    18   159    16   163    11   173 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+     -            268 118807at6656         -            237   3.9e-13   48.6   0.2   2   2      0.92        16    4.1   0.0    27    76   202   258   199   268 0.68 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i9:456-2319|-    -            418 118807at6656         -            237   4.1e-13   48.5   1.3   1   3     0.025      0.42    9.2   0.0    82   130   185   234   179   237 0.77 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i9:456-2319|-    -            418 118807at6656         -            237   4.1e-13   48.5   1.3   2   3   6.4e-09   1.1e-07   30.8   0.5    40   159   235   364   226   374 0.79 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i9:456-2319|-    -            418 118807at6656         -            237   4.1e-13   48.5   1.3   3   3    0.0019     0.032   12.9   0.2    36   115   322   417   316   418 0.60 -
71018at6656_168631_0:00011f|TRINITY_DN82339_c12_g2_i1:598-852|+    -             85 118807at6656         -            237   4.2e-13   48.5   0.5   1   1   2.8e-14   4.9e-13   48.3   0.5    61   147     1    85     1    85 0.95 -
19590at6656_76194_0:0029c2|TRINITY_DN84760_c5_g1_i1:69-518|-       -            150 118807at6656         -            237   4.3e-13   48.5   0.1   1   1   4.2e-14   7.3e-13   47.7   0.1     2   116    34   150    33   150 0.96 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+     -            201 118807at6656         -            237   4.4e-13   48.5   0.1   1   3   3.6e-06   6.2e-05   21.8   0.0    62   127     5    73     2    87 0.89 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+     -            201 118807at6656         -            237   4.4e-13   48.5   0.1   2   3   4.9e-06   8.4e-05   21.4   0.0   100   172   101   175    83   177 0.76 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+     -            201 118807at6656         -            237   4.4e-13   48.5   0.1   3   3      0.59        10    4.7   0.1    39    70   165   196   163   201 0.87 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i7:799-1578|+    -            260 118807at6656         -            237   7.8e-13   47.6   6.1   1   2   7.8e-08   1.3e-06   27.2   1.2     8   164     1   172     1   178 0.75 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i7:799-1578|+    -            260 118807at6656         -            237   7.8e-13   47.6   6.1   2   2   9.2e-06   0.00016   20.5   0.3     6    75   182   252   177   258 0.89 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i8:799-1578|+    -            260 118807at6656         -            237   7.8e-13   47.6   6.1   1   2   7.8e-08   1.3e-06   27.2   1.2     8   164     1   172     1   178 0.75 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i8:799-1578|+    -            260 118807at6656         -            237   7.8e-13   47.6   6.1   2   2   9.2e-06   0.00016   20.5   0.3     6    75   182   252   177   258 0.89 -
40929at6656_166361_0:0026dc|TRINITY_DN77327_c10_g2_i2:157-615|+    -            153 118807at6656         -            237   8.7e-13   47.5   0.8   1   2   4.8e-11   8.3e-10   37.7   0.1     8   137     2   133     1   136 0.89 -
40929at6656_166361_0:0026dc|TRINITY_DN77327_c10_g2_i2:157-615|+    -            153 118807at6656         -            237   8.7e-13   47.5   0.8   2   2    0.0084      0.14   10.8   0.1     4    32   125   153   122   153 0.91 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i4:456-2164|-    -            418 118807at6656         -            237   1.4e-12   46.8   1.2   1   3      0.02      0.35    9.5   0.0    82   130   185   234   179   238 0.78 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i4:456-2164|-    -            418 118807at6656         -            237   1.4e-12   46.8   1.2   2   3   1.2e-08     2e-07   29.9   0.5    40   159   235   364   226   376 0.78 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i4:456-2164|-    -            418 118807at6656         -            237   1.4e-12   46.8   1.2   3   3    0.0015     0.025   13.2   0.4    19   115   301   417   300   418 0.57 -
65949at6656_516756_0:000a47|TRINITY_DN91196_c4_g1_i9:268-963|+     -            232 118807at6656         -            237   1.6e-12   46.7   0.3   1   2   1.8e-06   3.1e-05   22.8   0.6    92   199    11   136     4   146 0.76 -
65949at6656_516756_0:000a47|TRINITY_DN91196_c4_g1_i9:268-963|+     -            232 118807at6656         -            237   1.6e-12   46.7   0.3   2   2   5.6e-05   0.00096   17.9   0.0    59   138   151   230   135   232 0.86 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i2:385-1548|-   -            237 118807at6656         -            237   1.6e-12   46.6   0.0   1   1   1.5e-13   2.6e-12   46.0   0.0     6   119    65   180    62   189 0.88 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i1:768-1304|-   -            179 118807at6656         -            237   2.1e-12   46.2   0.0   1   1   1.6e-13   2.7e-12   45.9   0.0     6   117    65   178    62   179 0.89 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i4:768-1757|-   -            179 118807at6656         -            237   2.1e-12   46.2   0.0   1   1   1.6e-13   2.7e-12   45.9   0.0     6   117    65   178    62   179 0.89 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+  -            295 118807at6656         -            237   2.9e-12   45.8   0.2   1   2   2.4e-06   4.1e-05   22.4   0.0    59   125    54   119    38   133 0.80 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+  -            295 118807at6656         -            237   2.9e-12   45.8   0.2   2   2   5.9e-06    0.0001   21.1   0.6     7   157   126   279   120   288 0.73 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 118807at6656         -            237   4.9e-12   45.0   0.2   1   2   9.6e-07   1.6e-05   23.7   0.1    59   160    70   178    61   184 0.76 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 118807at6656         -            237   4.9e-12   45.0   0.2   2   2   4.8e-08   8.2e-07   27.9   0.1     4   137   144   285   141   307 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 118807at6656         -            237   4.9e-12   45.0   0.2   1   2   9.6e-07   1.6e-05   23.7   0.1    59   160    70   178    61   184 0.76 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 118807at6656         -            237   4.9e-12   45.0   0.2   2   2   4.8e-08   8.2e-07   27.9   0.1     4   137   144   285   141   307 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+     -            153 118807at6656         -            237   6.4e-12   44.7   0.1   1   2   6.9e-05    0.0012   17.6   0.0   101   129     3    31     1    36 0.90 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+     -            153 118807at6656         -            237   6.4e-12   44.7   0.1   2   2   6.4e-07   1.1e-05   24.2   0.0    60   150    52   148    37   153 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+     -            153 118807at6656         -            237   6.4e-12   44.7   0.1   1   2   6.9e-05    0.0012   17.6   0.0   101   129     3    31     1    36 0.90 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+     -            153 118807at6656         -            237   6.4e-12   44.7   0.1   2   2   6.4e-07   1.1e-05   24.2   0.0    60   150    52   148    37   153 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+     -            153 118807at6656         -            237   6.4e-12   44.7   0.1   1   2   6.9e-05    0.0012   17.6   0.0   101   129     3    31     1    36 0.90 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+     -            153 118807at6656         -            237   6.4e-12   44.7   0.1   2   2   6.4e-07   1.1e-05   24.2   0.0    60   150    52   148    37   153 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 118807at6656         -            237   6.4e-12   44.7   0.1   1   2   6.9e-05    0.0012   17.6   0.0   101   129     3    31     1    36 0.90 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 118807at6656         -            237   6.4e-12   44.7   0.1   2   2   6.4e-07   1.1e-05   24.2   0.0    60   150    52   148    37   153 0.78 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 118807at6656         -            237   6.4e-12   44.7   5.8   1   4      0.06         1    8.0   0.0    61   128   174   247   160   296 0.60 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 118807at6656         -            237   6.4e-12   44.7   5.8   2   4     0.077       1.3    7.6   0.0    12    70   357   418   354   437 0.86 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 118807at6656         -            237   6.4e-12   44.7   5.8   3   4   5.4e-06   9.3e-05   21.2   0.0    43   115   562   639   554   644 0.87 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 118807at6656         -            237   6.4e-12   44.7   5.8   4   4      0.55       9.4    4.8   0.1    40    73   658   691   648   717 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+   -            940 118807at6656         -            237   7.2e-12   44.5   1.4   1   2   4.5e-09   7.7e-08   31.3   0.0    49   133    21   105    17   124 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+   -            940 118807at6656         -            237   7.2e-12   44.5   1.4   2   2     0.007      0.12   11.0   0.1    11    77   233   299   231   317 0.91 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+   -            940 118807at6656         -            237   7.2e-12   44.5   1.4   1   2   4.5e-09   7.7e-08   31.3   0.0    49   133    21   105    17   124 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+   -            940 118807at6656         -            237   7.2e-12   44.5   1.4   2   2     0.007      0.12   11.0   0.1    11    77   233   299   231   317 0.91 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+   -            900 118807at6656         -            237   7.9e-12   44.4   1.4   1   2   4.2e-09   7.2e-08   31.4   0.0    49   133    21   105    17   124 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+   -            900 118807at6656         -            237   7.9e-12   44.4   1.4   2   2    0.0066      0.11   11.1   0.1    11    77   233   299   231   317 0.91 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+   -            900 118807at6656         -            237   7.9e-12   44.4   1.4   1   2   4.2e-09   7.2e-08   31.4   0.0    49   133    21   105    17   124 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+   -            900 118807at6656         -            237   7.9e-12   44.4   1.4   2   2    0.0066      0.11   11.1   0.1    11    77   233   299   231   317 0.91 -
83755at6656_29058_0:002adb|TRINITY_DN89507_c4_g1_i7:487-1092|+     -            202 118807at6656         -            237   8.2e-12   44.3   0.1   1   1   2.7e-12   4.6e-11   41.9   0.1    43   143     3   103     1   159 0.80 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i10:331-966|+     -            212 118807at6656         -            237   8.7e-12   44.2   0.0   1   1   7.7e-13   1.3e-11   43.6   0.0    43   166     3   137     1   158 0.81 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i1:254-889|+      -            212 118807at6656         -            237   8.7e-12   44.2   0.0   1   1   7.7e-13   1.3e-11   43.6   0.0    43   166     3   137     1   158 0.81 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i4:331-966|+      -            212 118807at6656         -            237   8.7e-12   44.2   0.0   1   1   7.7e-13   1.3e-11   43.6   0.0    43   166     3   137     1   158 0.81 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i5:331-966|+      -            212 118807at6656         -            237   8.7e-12   44.2   0.0   1   1   7.7e-13   1.3e-11   43.6   0.0    43   166     3   137     1   158 0.81 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i6:254-889|+      -            212 118807at6656         -            237   8.7e-12   44.2   0.0   1   1   7.7e-13   1.3e-11   43.6   0.0    43   166     3   137     1   158 0.81 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i7:254-889|+      -            212 118807at6656         -            237   8.7e-12   44.2   0.0   1   1   7.7e-13   1.3e-11   43.6   0.0    43   166     3   137     1   158 0.81 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i9:331-966|+      -            212 118807at6656         -            237   8.7e-12   44.2   0.0   1   1   7.7e-13   1.3e-11   43.6   0.0    43   166     3   137     1   158 0.81 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 118807at6656         -            237   8.9e-12   44.2   6.2   1   4     0.061         1    7.9   0.0    61   128   174   247   160   296 0.60 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 118807at6656         -            237   8.9e-12   44.2   6.2   2   4     0.079       1.4    7.6   0.0    12    70   357   418   354   437 0.86 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 118807at6656         -            237   8.9e-12   44.2   6.2   3   4   5.5e-06   9.5e-05   21.2   0.0    43   115   562   639   554   644 0.87 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 118807at6656         -            237   8.9e-12   44.2   6.2   4   4      0.55       9.4    4.8   0.1    40    73   658   691   648   719 0.76 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+   -            920 118807at6656         -            237     1e-11   44.0   1.0   1   2   8.1e-09   1.4e-07   30.5   0.0    50   133     2    85     1   104 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+   -            920 118807at6656         -            237     1e-11   44.0   1.0   2   2    0.0068      0.12   11.1   0.1    11    77   213   279   211   297 0.91 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+    -            920 118807at6656         -            237     1e-11   44.0   1.0   1   2   8.1e-09   1.4e-07   30.5   0.0    50   133     2    85     1   104 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+    -            920 118807at6656         -            237     1e-11   44.0   1.0   2   2    0.0068      0.12   11.1   0.1    11    77   213   279   211   297 0.91 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+   -           1182 118807at6656         -            237   1.3e-11   43.6   1.3   1   2     6e-09     1e-07   30.9   0.0    49   133    21   105    17   124 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+   -           1182 118807at6656         -            237   1.3e-11   43.6   1.3   2   2    0.0093      0.16   10.6   0.1    11    77   233   299   231   316 0.91 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+   -           1182 118807at6656         -            237   1.3e-11   43.6   1.3   1   2     6e-09     1e-07   30.9   0.0    49   133    21   105    17   124 0.78 -
