#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83755at6656_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+    -            346 83755at6656          -            256  4.4e-122  405.3   0.7   1   1  1.6e-122  2.9e-121  402.6   0.7     1   256    40   346    40   346 0.90 -
58110at6656_38123_0:0006c3|TRINITY_DN73000_c10_g2_i1:89-280|+      -             64 83755at6656          -            256   7.3e-08   31.0   0.0   1   1   7.3e-09   1.3e-07   30.2   0.0    38    92     1    57     1    63 0.83 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+        -            303 83755at6656          -            256   8.3e-08   30.9   1.4   1   4    0.0033     0.061   11.6   0.0    38    68     8    38     3    44 0.91 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+        -            303 83755at6656          -            256   8.3e-08   30.9   1.4   2   4      0.74        14    3.9   0.0    37    69    52    86    45    95 0.79 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+        -            303 83755at6656          -            256   8.3e-08   30.9   1.4   3   4     0.019      0.35    9.1   0.0    40    88   109   161   100   166 0.78 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+        -            303 83755at6656          -            256   8.3e-08   30.9   1.4   4   4       2.8        51    2.1   0.0    30    67   265   302   239   303 0.52 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 83755at6656          -            256     1e-07   30.5   0.4   1   2       2.9        54    2.0   0.0   179   239   182   242   170   258 0.76 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 83755at6656          -            256     1e-07   30.5   0.4   2   2   4.9e-08   9.1e-07   27.5   0.0   140   240   235   327   231   336 0.83 -
96592at6656_168631_0:0016fb|TRINITY_DN71446_c0_g2_i1:5-415|+       -            137 83755at6656          -            256   1.2e-07   30.3   0.1   1   1   8.8e-09   1.6e-07   29.9   0.1   112   166     6    66     2    78 0.84 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+     -            137 83755at6656          -            256   1.3e-07   30.3   0.5   1   3   0.00021     0.004   15.5   0.1    36    69     4    37     1    41 0.93 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+     -            137 83755at6656          -            256   1.3e-07   30.3   0.5   2   3       0.2       3.7    5.8   0.0    37    69    50    84    40    91 0.80 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+     -            137 83755at6656          -            256   1.3e-07   30.3   0.5   3   3      0.15       2.9    6.2   0.0    40    67   107   136    91   137 0.85 -
107802at6656_218467_0:003da8|TRINITY_DN89883_c1_g1_i7:2236-2895|+  -            220 83755at6656          -            256   1.8e-07   29.7   0.5   1   2       0.3       5.6    5.2   0.1   113   164    86   141    81   149 0.68 -
107802at6656_218467_0:003da8|TRINITY_DN89883_c1_g1_i7:2236-2895|+  -            220 83755at6656          -            256   1.8e-07   29.7   0.5   2   2      0.01      0.19   10.0   0.0   134   163   177   206   171   210 0.92 -
81307at6656_34638_0:001206|TRINITY_DN77898_c9_g3_i7:126-1034|+     -            303 83755at6656          -            256   3.5e-07   28.8   3.0   1   4     0.006      0.11   10.8   0.1    39    69     1    31     1    36 0.91 -
81307at6656_34638_0:001206|TRINITY_DN77898_c9_g3_i7:126-1034|+     -            303 83755at6656          -            256   3.5e-07   28.8   3.0   2   4      0.68        13    4.1   0.1    37    69    44    78    35    89 0.80 -
81307at6656_34638_0:001206|TRINITY_DN77898_c9_g3_i7:126-1034|+     -            303 83755at6656          -            256   3.5e-07   28.8   3.0   3   4     0.017      0.31    9.3   0.0    40    88   101   153    85   159 0.79 -
81307at6656_34638_0:001206|TRINITY_DN77898_c9_g3_i7:126-1034|+     -            303 83755at6656          -            256   3.5e-07   28.8   3.0   4   4       2.2        40    2.4   0.1   131   163   270   302   235   303 0.73 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i5:30-776|+     -            249 83755at6656          -            256   3.5e-07   28.8   1.4   1   3     0.027       0.5    8.6   0.1   130   166    26    62    17    70 0.85 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i5:30-776|+     -            249 83755at6656          -            256   3.5e-07   28.8   1.4   2   3   0.00042    0.0078   14.6   0.2    38   165   120   236    97   238 0.62 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i5:30-776|+     -            249 83755at6656          -            256   3.5e-07   28.8   1.4   3   3    0.0033      0.06   11.7   0.0    37    68   204   235   202   249 0.73 -
58110at6656_77166_0:00051d|TRINITY_DN82757_c9_g2_i2:397-717|-      -            107 83755at6656          -            256   3.5e-07   28.8   0.3   1   1   9.5e-08   1.8e-06   26.5   0.3   127   216    24   106     2   107 0.83 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i7:799-1578|+    -            260 83755at6656          -            256   4.9e-07   28.3   4.9   1   4     0.013      0.24    9.7   0.0   140   251     2   113     1   119 0.73 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i7:799-1578|+    -            260 83755at6656          -            256   4.9e-07   28.3   4.9   2   4       1.6        29    2.8   0.1    33    76   129   172   115   179 0.72 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i7:799-1578|+    -            260 83755at6656          -            256   4.9e-07   28.3   4.9   3   4       2.2        40    2.4   0.1    38    68   179   209   176   212 0.86 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i7:799-1578|+    -            260 83755at6656          -            256   4.9e-07   28.3   4.9   4   4   0.00064     0.012   14.0   0.1    27    68   207   251   202   254 0.81 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i8:799-1578|+    -            260 83755at6656          -            256   4.9e-07   28.3   4.9   1   4     0.013      0.24    9.7   0.0   140   251     2   113     1   119 0.73 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i8:799-1578|+    -            260 83755at6656          -            256   4.9e-07   28.3   4.9   2   4       1.6        29    2.8   0.1    33    76   129   172   115   179 0.72 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i8:799-1578|+    -            260 83755at6656          -            256   4.9e-07   28.3   4.9   3   4       2.2        40    2.4   0.1    38    68   179   209   176   212 0.86 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i8:799-1578|+    -            260 83755at6656          -            256   4.9e-07   28.3   4.9   4   4   0.00064     0.012   14.0   0.1    27    68   207   251   202   254 0.81 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i2:838-1452|+   -            205 83755at6656          -            256     5e-07   28.3   0.7   1   2    0.0018     0.033   12.5   0.1    38    74    41    77    33    92 0.73 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i2:838-1452|+   -            205 83755at6656          -            256     5e-07   28.3   0.7   2   2    0.0017     0.032   12.6   0.1   139   180    90   127    82   202 0.66 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 83755at6656          -            256     5e-07   28.3   0.7   1   2    0.0018     0.033   12.5   0.1    38    74    41    77    33    92 0.73 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 83755at6656          -            256     5e-07   28.3   0.7   2   2    0.0017     0.032   12.6   0.1   139   180    90   127    82   202 0.66 -
58110at6656_6973_0:00155e|TRINITY_DN78038_c13_g1_i2:301-513|-      -             71 83755at6656          -            256   5.4e-07   28.2   0.0   1   1     3e-08   5.6e-07   28.2   0.0   190   239    16    65     6    71 0.92 -
83755at6656_125945_0:000803|TRINITY_DN91433_c7_g1_i3:239-835|+     -            199 83755at6656          -            256   6.1e-07   28.0   0.4   1   2   2.1e-05   0.00038   18.8   0.2   107   165     3    67     1    75 0.81 -
83755at6656_125945_0:000803|TRINITY_DN91433_c7_g1_i3:239-835|+     -            199 83755at6656          -            256   6.1e-07   28.0   0.4   2   2      0.22       4.2    5.6   0.0   128   165   161   198   109   199 0.71 -
83755at6656_7539_0:001b71|TRINITY_DN88572_c7_g1_i4:260-733|-       -            158 83755at6656          -            256   6.9e-07   27.9   0.4   1   2    0.0031     0.057   11.7   0.0   132   165    59    92    49    97 0.88 -
83755at6656_7539_0:001b71|TRINITY_DN88572_c7_g1_i4:260-733|-       -            158 83755at6656          -            256   6.9e-07   27.9   0.4   2   2       6.6   1.2e+02    0.8   0.0   147   163   142   158   125   158 0.84 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 83755at6656          -            256   7.6e-07   27.7   1.4   1   2   0.00016     0.003   15.9   0.2    13   116    49   149    39   187 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 83755at6656          -            256   7.6e-07   27.7   1.4   2   2     0.014      0.26    9.6   0.2   112   170   202   270   152   293 0.64 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 83755at6656          -            256   7.6e-07   27.7   1.4   1   2   0.00016     0.003   15.9   0.2    13   116    49   149    39   187 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 83755at6656          -            256   7.6e-07   27.7   1.4   2   2     0.014      0.26    9.6   0.2   112   170   202   270   152   293 0.64 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i13:403-2262|+    -            620 83755at6656          -            256   8.7e-07   27.5   3.1   1   3      0.04      0.75    8.1   0.1    37    69    85   117    76   139 0.68 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i13:403-2262|+    -            620 83755at6656          -            256   8.7e-07   27.5   3.1   2   3    0.0011      0.02   13.2   0.1   200   241   558   598   548   610 0.84 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i13:403-2262|+    -            620 83755at6656          -            256   8.7e-07   27.5   3.1   3   3      0.41       7.6    4.8   0.5    85   102   601   618   599   620 0.88 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i19:141-2000|+    -            620 83755at6656          -            256   8.7e-07   27.5   3.1   1   3      0.04      0.75    8.1   0.1    37    69    85   117    76   139 0.68 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i19:141-2000|+    -            620 83755at6656          -            256   8.7e-07   27.5   3.1   2   3    0.0011      0.02   13.2   0.1   200   241   558   598   548   610 0.84 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i19:141-2000|+    -            620 83755at6656          -            256   8.7e-07   27.5   3.1   3   3      0.41       7.6    4.8   0.5    85   102   601   618   599   620 0.88 -
30962at6656_294128_0:002811|TRINITY_DN88016_c0_g6_i1:100-3633|+    -           1178 83755at6656          -            256   9.1e-07   27.5   2.2   1   2       1.9        35    2.6   0.0    44   166   121   148    73   161 0.54 -
30962at6656_294128_0:002811|TRINITY_DN88016_c0_g6_i1:100-3633|+    -           1178 83755at6656          -            256   9.1e-07   27.5   2.2   2   2   1.6e-06   2.9e-05   22.5   2.0   102   241   165   314   131   328 0.70 -
103749at6656_166361_0:002df3|TRINITY_DN82935_c12_g1_i2:117-827|-   -            237 83755at6656          -            256     1e-06   27.3   1.2   1   1   5.4e-06    0.0001   20.8   1.2    38   219     4   186     3   220 0.73 -
83755at6656_29058_0:002adb|TRINITY_DN89507_c4_g1_i7:487-1092|+     -            202 83755at6656          -            256   1.1e-06   27.2   0.1   1   2     0.022      0.41    8.9   0.0   132   165     2    35     1    46 0.83 -
83755at6656_29058_0:002adb|TRINITY_DN89507_c4_g1_i7:487-1092|+     -            202 83755at6656          -            256   1.1e-06   27.2   0.1   2   2   6.9e-05    0.0013   17.1   0.1    37    74    45    82    35   102 0.83 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i5:311-844|+      -            178 83755at6656          -            256   1.1e-06   27.2   1.6   1   3      0.27         5    5.4   0.0    83   103    10    30     2    47 0.72 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i5:311-844|+      -            178 83755at6656          -            256   1.1e-06   27.2   1.6   2   3   5.9e-05    0.0011   17.4   0.9    47   106    49   121    34   161 0.56 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i5:311-844|+      -            178 83755at6656          -            256   1.1e-06   27.2   1.6   3   3       4.1        76    1.5   0.0    83   101   142   160   131   170 0.71 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i2:311-802|+      -            164 83755at6656          -            256   1.2e-06   27.1   1.9   1   2   1.8e-05   0.00033   19.1   0.5   115   215    12   114     1   129 0.41 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i2:311-802|+      -            164 83755at6656          -            256   1.2e-06   27.1   1.9   2   2   5.4e-05     0.001   17.5   1.1    47   106    49   121    35   161 0.56 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+   -            900 83755at6656          -            256   1.2e-06   27.0   0.3   1   3    0.0037     0.069   11.5   0.0    41    86    19    66     9    68 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+   -            900 83755at6656          -            256   1.2e-06   27.0   0.3   2   3   0.00098     0.018   13.4   0.2   191   221    64    94    59   119 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+   -            900 83755at6656          -            256   1.2e-06   27.0   0.3   3   3       6.9   1.3e+02    0.7   0.0   182   214   134   166   126   195 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+   -            900 83755at6656          -            256   1.2e-06   27.0   0.3   1   3    0.0037     0.069   11.5   0.0    41    86    19    66     9    68 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+   -            900 83755at6656          -            256   1.2e-06   27.0   0.3   2   3   0.00098     0.018   13.4   0.2   191   221    64    94    59   119 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+   -            900 83755at6656          -            256   1.2e-06   27.0   0.3   3   3       6.9   1.3e+02    0.7   0.0   182   214   134   166   126   195 0.82 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i3:28-798|-      -            257 83755at6656          -            256   1.3e-06   27.0   3.2   1   3    0.0073      0.14   10.5   0.0   132   165    52    85    43    89 0.88 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i3:28-798|-      -            257 83755at6656          -            256   1.3e-06   27.0   3.2   2   3       2.4        45    2.3   0.1   148   164   136   152   120   213 0.61 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i3:28-798|-      -            257 83755at6656          -            256   1.3e-06   27.0   3.2   3   3       3.8        71    1.6   0.0    44    68   232   256   210   257 0.61 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i6:28-798|-      -            257 83755at6656          -            256   1.3e-06   27.0   3.2   1   3    0.0073      0.14   10.5   0.0   132   165    52    85    43    89 0.88 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i6:28-798|-      -            257 83755at6656          -            256   1.3e-06   27.0   3.2   2   3       2.4        45    2.3   0.1   148   164   136   152   120   213 0.61 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i6:28-798|-      -            257 83755at6656          -            256   1.3e-06   27.0   3.2   3   3       3.8        71    1.6   0.0    44    68   232   256   210   257 0.61 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+   -            940 83755at6656          -            256   1.3e-06   26.9   0.3   1   3    0.0039     0.073   11.4   0.0    41    86    19    66     9    68 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+   -            940 83755at6656          -            256   1.3e-06   26.9   0.3   2   3     0.001     0.019   13.3   0.2   191   221    64    94    59   119 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+   -            940 83755at6656          -            256   1.3e-06   26.9   0.3   3   3       7.3   1.4e+02    0.7   0.0   182   214   134   166   126   195 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+   -            940 83755at6656          -            256   1.3e-06   26.9   0.3   1   3    0.0039     0.073   11.4   0.0    41    86    19    66     9    68 0.83 -
