#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
126074at6656_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-  -            329 126074at6656         -            265   1.4e-69  233.3   0.2   1   1   4.6e-69   1.1e-67  227.1   0.1    12   250    10   296     4   313 0.85 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i4:1808-2365|+   -            186 126074at6656         -            265   1.9e-05   23.1   0.1   2   2      0.46        11    4.2   0.0    43   105   117   185    99   186 0.66 -
40929at6656_166361_0:0026dc|TRINITY_DN77327_c10_g2_i2:157-615|+   -            153 126074at6656         -            265     2e-05   23.0   0.1   1   1   2.8e-06   6.7e-05   21.3   0.1    45   116    46   121    33   128 0.82 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 126074at6656         -            265   2.1e-05   22.9   0.4   1   4         4        93    1.1   0.0   219   251   181   214   177   221 0.82 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 126074at6656         -            265   2.1e-05   22.9   0.4   2   4       7.6   1.8e+02    0.2   0.0   162   207   265   310   252   324 0.71 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 126074at6656         -            265   2.1e-05   22.9   0.4   3   4      0.23       5.3    5.2   0.0    81   110   331   360   295   370 0.84 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 126074at6656         -            265   2.1e-05   22.9   0.4   4   4    0.0038      0.09   11.0   0.3    47   177   336   463   333   507 0.63 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|- -            185 126074at6656         -            265   2.3e-05   22.8   0.0   1   2   2.1e-05    0.0005   18.4   0.0    31   109     8    90     4   101 0.80 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|- -            185 126074at6656         -            265   2.3e-05   22.8   0.0   2   2       2.8        67    1.6   0.0    31    57   106   132   100   147 0.80 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-  -            185 126074at6656         -            265   2.3e-05   22.8   0.0   1   2   2.1e-05    0.0005   18.4   0.0    31   109     8    90     4   101 0.80 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-  -            185 126074at6656         -            265   2.3e-05   22.8   0.0   2   2       2.8        67    1.6   0.0    31    57   106   132   100   147 0.80 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-  -            185 126074at6656         -            265   2.3e-05   22.8   0.0   1   2   2.1e-05    0.0005   18.4   0.0    31   109     8    90     4   101 0.80 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-  -            185 126074at6656         -            265   2.3e-05   22.8   0.0   2   2       2.8        67    1.6   0.0    31    57   106   132   100   147 0.80 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-  -            185 126074at6656         -            265   2.3e-05   22.8   0.0   1   2   2.1e-05    0.0005   18.4   0.0    31   109     8    90     4   101 0.80 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-  -            185 126074at6656         -            265   2.3e-05   22.8   0.0   2   2       2.8        67    1.6   0.0    31    57   106   132   100   147 0.80 -
19590at6656_7539_0:00322d|TRINITY_DN86640_c10_g1_i3:1017-1625|+   -            203 126074at6656         -            265   2.4e-05   22.7   0.1   1   2       2.5        59    1.8   0.0    91   108     8    25     4    35 0.66 -
19590at6656_7539_0:00322d|TRINITY_DN86640_c10_g1_i3:1017-1625|+   -            203 126074at6656         -            265   2.4e-05   22.7   0.1   2   2   0.00012    0.0029   15.9   0.0    34   109   119   203   112   203 0.78 -
83755at6656_7539_0:001b71|TRINITY_DN93240_c4_g1_i8:1269-1814|+    -            182 126074at6656         -            265   2.4e-05   22.7   0.0   1   3     0.035      0.83    7.8   0.0    65   109     5    51     2    58 0.84 -
83755at6656_7539_0:001b71|TRINITY_DN93240_c4_g1_i8:1269-1814|+    -            182 126074at6656         -            265   2.4e-05   22.7   0.0   2   3     0.014      0.33    9.2   0.0    78   115    61    99    53   109 0.80 -
83755at6656_7539_0:001b71|TRINITY_DN93240_c4_g1_i8:1269-1814|+    -            182 126074at6656         -            265   2.4e-05   22.7   0.0   3   3       1.2        29    2.8   0.0    34    61   101   128    99   156 0.71 -
58110at6656_77166_0:00051d|TRINITY_DN82757_c9_g2_i2:397-717|-     -            107 126074at6656         -            265   2.6e-05   22.6   0.0   1   1   1.6e-06   3.8e-05   22.1   0.0    37   108    30   105    16   107 0.79 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+      -            266 126074at6656         -            265   2.8e-05   22.5   0.0   1   2   0.00044      0.01   14.1   0.0    17   120    75   181    67   187 0.81 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+      -            266 126074at6656         -            265   2.8e-05   22.5   0.0   2   2      0.18       4.3    5.5   0.0   211   245   215   253   196   257 0.64 -
83755at6656_39758_0:001a6c|TRINITY_DN79341_c9_g1_i1:196-903|+     -            236 126074at6656         -            265     4e-05   22.0   0.5   1   2     0.016      0.39    8.9   0.1    93   109   102   118    47   126 0.78 -
83755at6656_39758_0:001a6c|TRINITY_DN79341_c9_g1_i1:196-903|+     -            236 126074at6656         -            265     4e-05   22.0   0.5   2   2      0.02      0.46    8.7   0.0    87   112   147   172   120   187 0.85 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-    -            315 126074at6656         -            265   4.3e-05   21.9   0.8   1   3     0.088       2.1    6.5   0.0    74   107    55    88    39    91 0.86 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-    -            315 126074at6656         -            265   4.3e-05   21.9   0.8   2   3     0.019      0.44    8.7   0.1    35    73    99   138    93   145 0.74 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-    -            315 126074at6656         -            265   4.3e-05   21.9   0.8   3   3      0.91        21    3.2   0.0    18    77   229   289   224   303 0.85 -
28519at6656_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-   -            314 126074at6656         -            265   5.1e-05   21.6   0.8   1   3     0.088       2.1    6.6   0.0    74   107    54    87    38    90 0.86 -
28519at6656_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-   -            314 126074at6656         -            265   5.1e-05   21.6   0.8   2   3     0.019      0.44    8.8   0.1    35    73    98   137    92   144 0.74 -
28519at6656_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-   -            314 126074at6656         -            265   5.1e-05   21.6   0.8   3   3         1        25    3.0   0.0    19    76   229   287   223   302 0.84 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-   -            196 126074at6656         -            265   5.2e-05   21.6   0.8   1   2       1.1        26    2.9   0.0   142   182    83   123    34   130 0.59 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-   -            196 126074at6656         -            265   5.2e-05   21.6   0.8   2   2   2.6e-05    0.0006   18.1   0.1    66   113   112   161    66   164 0.78 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i2:1758-2345|-   -            196 126074at6656         -            265   5.2e-05   21.6   0.8   1   2       1.1        26    2.9   0.0   142   182    83   123    34   130 0.59 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i2:1758-2345|-   -            196 126074at6656         -            265   5.2e-05   21.6   0.8   2   2   2.6e-05    0.0006   18.1   0.1    66   113   112   161    66   164 0.78 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-      -            181 126074at6656         -            265   5.2e-05   21.6   0.4   1   3     0.043         1    7.6   0.0    51   110    15    78     1    84 0.67 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-      -            181 126074at6656         -            265   5.2e-05   21.6   0.4   2   3     0.012      0.29    9.3   0.0    83   110    94   121    87   130 0.85 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-      -            181 126074at6656         -            265   5.2e-05   21.6   0.4   3   3       4.2        99    1.0   0.0   220   244   155   180   149   181 0.67 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-      -            181 126074at6656         -            265   5.2e-05   21.6   0.4   1   3     0.043         1    7.6   0.0    51   110    15    78     1    84 0.67 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-      -            181 126074at6656         -            265   5.2e-05   21.6   0.4   2   3     0.012      0.29    9.3   0.0    83   110    94   121    87   130 0.85 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-      -            181 126074at6656         -            265   5.2e-05   21.6   0.4   3   3       4.2        99    1.0   0.0   220   244   155   180   149   181 0.67 -
83755at6656_7370_0:002b5e|TRINITY_DN82468_c10_g1_i4:2426-2815|-   -            130 126074at6656         -            265   5.2e-05   21.6   0.1   1   1   2.6e-06   6.2e-05   21.4   0.1    53   110    13    73     2   120 0.81 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 126074at6656         -            265   5.5e-05   21.5   0.7   1   3     0.043         1    7.6   0.0    90   109    25    44    12    48 0.75 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 126074at6656         -            265   5.5e-05   21.5   0.7   2   3     0.067       1.6    6.9   0.1    38   107   104   177    97   179 0.70 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 126074at6656         -            265   5.5e-05   21.5   0.7   3   3     0.018      0.41    8.8   0.1    37    86   146   197   118   201 0.74 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i1:30-1250|+   -            407 126074at6656         -            265   6.6e-05   21.3   1.3   1   2     4e-05   0.00093   17.5   0.0    36   109   203   280   177   284 0.83 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i1:30-1250|+   -            407 126074at6656         -            265   6.6e-05   21.3   1.3   2   2       2.6        60    1.7   0.1    66   108   360   403   350   406 0.53 -
40929at6656_294128_0:003b86|TRINITY_DN79765_c9_g1_i8:59-2014|+    -            652 126074at6656         -            265   8.5e-05   20.9   0.0   1   3    0.0025     0.059   11.6   0.0    18   120   429   534   421   540 0.80 -
40929at6656_294128_0:003b86|TRINITY_DN79765_c9_g1_i8:59-2014|+    -            652 126074at6656         -            265   8.5e-05   20.9   0.0   2   3      0.59        14    3.8   0.0   219   245   579   606   549   612 0.65 -
40929at6656_294128_0:003b86|TRINITY_DN79765_c9_g1_i8:59-2014|+    -            652 126074at6656         -            265   8.5e-05   20.9   0.0   3   3      0.52        12    4.0   0.0   191   244   590   647   583   652 0.46 -
83755at6656_224129_0:002a26|TRINITY_DN71112_c3_g1_i1:11-475|-     -            155 126074at6656         -            265   0.00011   20.5   0.5   1   2      0.19       4.4    5.5   0.1   226   245     8    28     1    46 0.74 -
83755at6656_224129_0:002a26|TRINITY_DN71112_c3_g1_i1:11-475|-     -            155 126074at6656         -            265   0.00011   20.5   0.5   2   2    0.0021     0.048   11.9   0.0    39   108    85   155    79   155 0.90 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+    -            324 126074at6656         -            265   0.00011   20.5   0.0   1   3    0.0045      0.11   10.8   0.0    33    85     9    64     6    90 0.71 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+    -            324 126074at6656         -            265   0.00011   20.5   0.0   2   3         3        70    1.5   0.0    88   108   164   184   122   194 0.64 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+    -            324 126074at6656         -            265   0.00011   20.5   0.0   3   3         1        24    3.1   0.0    48   107   214   282   204   301 0.60 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+    -            324 126074at6656         -            265   0.00011   20.5   0.0   1   3    0.0045      0.11   10.8   0.0    33    85     9    64     6    90 0.71 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+    -            324 126074at6656         -            265   0.00011   20.5   0.0   2   3         3        70    1.5   0.0    88   108   164   184   122   194 0.64 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+    -            324 126074at6656         -            265   0.00011   20.5   0.0   3   3         1        24    3.1   0.0    48   107   214   282   204   301 0.60 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+   -            348 126074at6656         -            265   0.00012   20.4   0.3   1   1   4.7e-05    0.0011   17.3   0.0    36   115    97   181    94   187 0.71 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-   -            283 126074at6656         -            265   0.00012   20.4   3.4   1   3     0.012      0.29    9.3   0.0    57   123    70   146    63   156 0.65 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-   -            283 126074at6656         -            265   0.00012   20.4   3.4   2   3      0.32       7.4    4.7   0.1    90   109   171   190   165   198 0.89 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-   -            283 126074at6656         -            265   0.00012   20.4   3.4   3   3      0.27       6.3    5.0   0.1    92   109   266   283   237   283 0.79 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-   -            283 126074at6656         -            265   0.00012   20.4   3.4   1   3     0.012      0.29    9.3   0.0    57   123    70   146    63   156 0.65 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-   -            283 126074at6656         -            265   0.00012   20.4   3.4   2   3      0.32       7.4    4.7   0.1    90   109   171   190   165   198 0.89 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-   -            283 126074at6656         -            265   0.00012   20.4   3.4   3   3      0.27       6.3    5.0   0.1    92   109   266   283   237   283 0.79 -
83755at6656_1629725_0:001dca|TRINITY_DN92934_c7_g1_i2:905-1564|-  -            220 126074at6656         -            265   0.00012   20.4   0.3   1   3       8.9   2.1e+02   -0.0   0.0    15   101     9    25     1    69 0.63 -
83755at6656_1629725_0:001dca|TRINITY_DN92934_c7_g1_i2:905-1564|-  -            220 126074at6656         -            265   0.00012   20.4   0.3   2   3     0.007      0.17   10.1   0.0    40   107   104   178    96   188 0.80 -
83755at6656_1629725_0:001dca|TRINITY_DN92934_c7_g1_i2:905-1564|-  -            220 126074at6656         -            265   0.00012   20.4   0.3   3   3   0.00031    0.0073   14.6   0.0    33   107   144   220   137   220 0.88 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+  -           1144 126074at6656         -            265   0.00014   20.2   0.0   1   3     0.002     0.048   11.9   0.0    45   107     3    67     1    71 0.85 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+  -           1144 126074at6656         -            265   0.00014   20.2   0.0   2   3       3.5        82    1.3   0.0    35   105    75   144    71   147 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+  -           1144 126074at6656         -            265   0.00014   20.2   0.0   3   3       4.5   1.1e+02    0.9   0.0   146   207   212   277   207   285 0.61 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+   -           1144 126074at6656         -            265   0.00014   20.2   0.0   1   3     0.002     0.048   11.9   0.0    45   107     3    67     1    71 0.85 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+   -           1144 126074at6656         -            265   0.00014   20.2   0.0   2   3       3.5        82    1.3   0.0    35   105    75   144    71   147 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+   -           1144 126074at6656         -            265   0.00014   20.2   0.0   3   3       4.5   1.1e+02    0.9   0.0   146   207   212   277   207   285 0.61 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+  -           1144 126074at6656         -            265   0.00014   20.2   0.0   1   3     0.002     0.048   11.9   0.0    45   107     3    67     1    71 0.85 -
