#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
71018at6656_6669_0:00018d|TRINITY_DN91122_c1_g3_i1:21-1097|+       -            359 71018at6656          -            402  4.3e-118  393.8   1.7   1   1  1.8e-118    3e-117  391.0   1.7    98   402     1   359     1   359 0.89 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 71018at6656          -            402   1.1e-14   53.2   2.2   2   3     4e-08   6.8e-07   27.6   0.0   298   368   221   296   215   302 0.83 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 71018at6656          -            402   1.1e-14   53.2   2.2   3   3   3.9e-07   6.5e-06   24.4   0.1   292   376   262   347   262   364 0.86 -
58110at6656_1155016_0:0002d3|TRINITY_DN93367_c10_g1_i6:104-442|-   -            113 71018at6656          -            402   1.3e-14   53.1   1.2   1   2     7e-08   1.2e-06   26.8   0.0   340   384     1    45     1    54 0.90 -
58110at6656_1155016_0:0002d3|TRINITY_DN93367_c10_g1_i6:104-442|-   -            113 71018at6656          -            402   1.3e-14   53.1   1.2   2   2   3.3e-09   5.5e-08   31.2   0.2   280   356    25   104    25   113 0.81 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-    -            430 71018at6656          -            402   1.3e-14   53.0   2.3   1   3   0.00027    0.0046   15.0   0.0   308   367    56   115    39   143 0.83 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-    -            430 71018at6656          -            402   1.3e-14   53.0   2.3   2   3   3.8e-08   6.4e-07   27.7   0.0   298   368   221   296   215   305 0.84 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-    -            430 71018at6656          -            402   1.3e-14   53.0   2.3   3   3   4.3e-07   7.3e-06   24.2   0.1   292   375   262   346   262   365 0.86 -
58119at6656_168631_0:000bf2|TRINITY_DN76830_c5_g1_i4:37-411|+      -            125 71018at6656          -            402   1.9e-14   52.5   0.1   1   1   1.3e-15   2.3e-14   52.2   0.1   264   360    11   109     5   122 0.93 -
44953at6656_407821_0:002864|TRINITY_DN88294_c4_g1_i7:628-978|+     -            117 71018at6656          -            402   2.6e-14   52.0   0.0   1   2     7e-06   0.00012   20.2   0.0   291   334     3    45     2    51 0.87 -
44953at6656_407821_0:002864|TRINITY_DN88294_c4_g1_i7:628-978|+     -            117 71018at6656          -            402   2.6e-14   52.0   0.0   2   2   7.4e-09   1.2e-07   30.0   0.0   298   358    57   117    54   117 0.95 -
83755at6656_168631_0:002077|TRINITY_DN82339_c12_g1_i6:747-1151|-   -            135 71018at6656          -            402   2.9e-14   51.8   0.9   1   2   1.6e-12   2.6e-11   42.1   0.1   279   372     1    90     1    96 0.81 -
83755at6656_168631_0:002077|TRINITY_DN82339_c12_g1_i6:747-1151|-   -            135 71018at6656          -            402   2.9e-14   51.8   0.9   2   2     0.022      0.37    8.7   0.0   287   324    98   133    87   135 0.82 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i10:456-1610|-   -            385 71018at6656          -            402   3.1e-14   51.8   3.8   1   3   9.8e-07   1.6e-05   23.0   0.1   290   385   154   261   146   263 0.74 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i10:456-1610|-   -            385 71018at6656          -            402   3.1e-14   51.8   3.8   2   3   4.5e-08   7.6e-07   27.4   0.2   279   365   236   328   235   333 0.81 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i10:456-1610|-   -            385 71018at6656          -            402   3.1e-14   51.8   3.8   3   3      0.14       2.4    6.0   0.1   292   323   353   385   347   385 0.81 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i3:456-1610|-    -            385 71018at6656          -            402   3.1e-14   51.8   3.8   1   3   9.8e-07   1.6e-05   23.0   0.1   290   385   154   261   146   263 0.74 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i3:456-1610|-    -            385 71018at6656          -            402   3.1e-14   51.8   3.8   2   3   4.5e-08   7.6e-07   27.4   0.2   279   365   236   328   235   333 0.81 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i3:456-1610|-    -            385 71018at6656          -            402   3.1e-14   51.8   3.8   3   3      0.14       2.4    6.0   0.1   292   323   353   385   347   385 0.81 -
58119at6656_1629725_0:001d98|TRINITY_DN82334_c12_g1_i2:147-833|+   -            229 71018at6656          -            402   3.2e-14   51.7   2.5   1   3   1.6e-05   0.00026   19.1   0.3   292   336    35    80     8    84 0.88 -
58119at6656_1629725_0:001d98|TRINITY_DN82334_c12_g1_i2:147-833|+   -            229 71018at6656          -            402   3.2e-14   51.7   2.5   2   3   1.9e-06   3.2e-05   22.1   0.4   271   331    57   116    51   165 0.83 -
58119at6656_1629725_0:001d98|TRINITY_DN82334_c12_g1_i2:147-833|+   -            229 71018at6656          -            402   3.2e-14   51.7   2.5   3   3   1.6e-06   2.6e-05   22.4   0.0   291   358   162   229   156   229 0.94 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i1:456-1706|-    -            417 71018at6656          -            402   4.3e-14   51.3   3.7   1   3   1.1e-06   1.9e-05   22.8   0.1   290   385   186   293   178   295 0.74 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i1:456-1706|-    -            417 71018at6656          -            402   4.3e-14   51.3   3.7   2   3   2.9e-08   4.8e-07   28.1   0.2   279   365   268   360   258   368 0.81 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i1:456-1706|-    -            417 71018at6656          -            402   4.3e-14   51.3   3.7   3   3      0.16       2.6    5.9   0.1   292   323   385   417   379   417 0.81 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+  -            458 71018at6656          -            402   5.4e-14   51.0   6.9   1   3   7.3e-13   1.2e-11   43.2   0.4   293   386   193   286   184   292 0.97 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+  -            458 71018at6656          -            402   5.4e-14   51.0   6.9   2   3     0.019      0.31    8.9   0.0   290   371   274   353   271   366 0.86 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+  -            458 71018at6656          -            402   5.4e-14   51.0   6.9   3   3     0.024      0.41    8.6   0.0   266   313   382   433   371   455 0.72 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 71018at6656          -            402     6e-14   50.8   1.2   1   3       0.3       5.1    4.9   0.0   202   240    70   113    55   115 0.67 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 71018at6656          -            402     6e-14   50.8   1.2   2   3   8.9e-07   1.5e-05   23.2   0.0   291   348    98   156    73   167 0.87 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 71018at6656          -            402     6e-14   50.8   1.2   3   3     2e-07   3.3e-06   25.3   0.4   278   379   171   278   162   288 0.81 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 71018at6656          -            402     6e-14   50.8   1.2   1   3       0.3       5.1    4.9   0.0   202   240    70   113    55   115 0.67 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 71018at6656          -            402     6e-14   50.8   1.2   2   3   8.9e-07   1.5e-05   23.2   0.0   291   348    98   156    73   167 0.87 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 71018at6656          -            402     6e-14   50.8   1.2   3   3     2e-07   3.3e-06   25.3   0.4   278   379   171   278   162   288 0.81 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i14:597-3053|+    -            819 71018at6656          -            402   6.3e-14   50.8   0.4   1   3    0.0025     0.042   11.8   0.0   293   345   572   623   564   635 0.85 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i14:597-3053|+    -            819 71018at6656          -            402   6.3e-14   50.8   0.4   2   3   3.8e-10   6.3e-09   34.3   0.2   292   368   666   741   661   748 0.88 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i14:597-3053|+    -            819 71018at6656          -            402   6.3e-14   50.8   0.4   3   3         6     1e+02    0.7   0.0   335   369   752   786   741   804 0.78 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i2:838-1452|+   -            205 71018at6656          -            402   7.4e-14   50.5   0.6   1   3      0.21       3.5    5.5   0.0   232   261     1    30     1    37 0.86 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i2:838-1452|+   -            205 71018at6656          -            402   7.4e-14   50.5   0.6   2   3   2.2e-12   3.7e-11   41.7   0.1   277   380    22   130    16   151 0.83 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i2:838-1452|+   -            205 71018at6656          -            402   7.4e-14   50.5   0.6   3   3      0.93        16    3.3   0.0   280   322   162   205   154   205 0.82 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 71018at6656          -            402   7.4e-14   50.5   0.6   1   3      0.21       3.5    5.5   0.0   232   261     1    30     1    37 0.86 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 71018at6656          -            402   7.4e-14   50.5   0.6   2   3   2.2e-12   3.7e-11   41.7   0.1   277   380    22   130    16   151 0.83 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 71018at6656          -            402   7.4e-14   50.5   0.6   3   3      0.93        16    3.3   0.0   280   322   162   205   154   205 0.82 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-      -            115 71018at6656          -            402   7.4e-14   50.5   5.2   1   2   3.6e-11     6e-10   37.6   0.3   293   366     1    70     1    75 0.93 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-      -            115 71018at6656          -            402   7.4e-14   50.5   5.2   2   2   3.9e-06   6.5e-05   21.1   0.8   269   323    57   114    56   115 0.85 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+     -            201 71018at6656          -            402   8.9e-14   50.3   0.4   1   3   0.00023    0.0038   15.2   0.0   310   376     4    73     1    79 0.82 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+     -            201 71018at6656          -            402   8.9e-14   50.3   0.4   2   3       1.4        23    2.8   0.1   165   191   100   124    81   142 0.70 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+     -            201 71018at6656          -            402   8.9e-14   50.3   0.4   3   3   1.2e-08   2.1e-07   29.3   0.0   269   323   146   200   142   201 0.96 -
103749at6656_6669_0:000eb0|TRINITY_DN73002_c10_g2_i4:230-928|+     -            233 71018at6656          -            402   1.1e-13   49.9   1.3   1   2   1.9e-13   3.2e-12   45.1   0.3   293   387    39   133    30   139 0.97 -
103749at6656_6669_0:000eb0|TRINITY_DN73002_c10_g2_i4:230-928|+     -            233 71018at6656          -            402   1.1e-13   49.9   1.3   2   2    0.0055     0.092   10.7   0.0   290   371   120   199   117   212 0.86 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-    -            347 71018at6656          -            402   2.3e-13   48.9   1.8   1   3   0.00019    0.0032   15.5   0.0   308   368    56   116    39   144 0.83 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-    -            347 71018at6656          -            402   2.3e-13   48.9   1.8   2   3   2.7e-08   4.5e-07   28.2   0.0   298   368   221   296   215   306 0.84 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-    -            347 71018at6656          -            402   2.3e-13   48.9   1.8   3   3       1.1        18    3.1   0.1   299   365   312   336   296   346 0.57 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i5:311-844|+      -            178 71018at6656          -            402   5.1e-13   47.8   2.5   1   2   2.9e-10   4.8e-09   34.7   0.6   309   399    11   112     1   113 0.54 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i5:311-844|+      -            178 71018at6656          -            402   5.1e-13   47.8   2.5   2   2   0.00036    0.0061   14.6   0.3   272   333   104   168    92   177 0.77 -
19590at6656_76194_0:0029c2|TRINITY_DN84760_c5_g1_i1:69-518|-       -            150 71018at6656          -            402   5.1e-13   47.8   0.1   1   2   0.00022    0.0037   15.3   0.1   302   370     2    69     1    77 0.90 -
19590at6656_76194_0:0029c2|TRINITY_DN84760_c5_g1_i1:69-518|-       -            150 71018at6656          -            402   5.1e-13   47.8   0.1   2   2     4e-09   6.8e-08   30.9   0.0   290   364    73   149    69   150 0.93 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 71018at6656          -            402   6.9e-13   47.3   3.5   1   4       1.6        27    2.6   0.0   293   323   202   235   167   242 0.59 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 71018at6656          -            402   6.9e-13   47.3   3.5   2   4   4.1e-06   6.9e-05   21.0   0.0   293   365   348   422   328   442 0.89 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 71018at6656          -            402   6.9e-13   47.3   3.5   3   4     0.001     0.018   13.1   0.2   293   367   563   642   559   661 0.75 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 71018at6656          -            402   6.9e-13   47.3   3.5   4   4       0.1       1.8    6.5   0.1   336   390   663   718   646   728 0.75 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 71018at6656          -            402   8.6e-13   47.0   3.9   1   4       1.5        26    2.6   0.0   293   323   202   235   167   242 0.59 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 71018at6656          -            402   8.6e-13   47.0   3.9   2   4     4e-06   6.7e-05   21.0   0.0   293   365   348   422   328   442 0.89 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 71018at6656          -            402   8.6e-13   47.0   3.9   3   4    0.0011     0.018   13.0   0.2   293   366   563   641   559   654 0.74 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 71018at6656          -            402   8.6e-13   47.0   3.9   4   4   0.00014    0.0023   16.0   1.8   272   391   589   719   586   727 0.83 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 71018at6656          -            402   8.9e-13   47.0   0.6   1   3      0.11       1.9    6.4   0.0   350   373    16    39     1    62 0.59 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 71018at6656          -            402   8.9e-13   47.0   0.6   2   3   8.6e-07   1.4e-05   23.2   0.0   280   328    74   123    62   134 0.86 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 71018at6656          -            402   8.9e-13   47.0   0.6   3   3   0.00031    0.0052   14.8   0.0   326   365   141   180   136   181 0.85 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 71018at6656          -            402   8.9e-13   47.0   0.6   1   3      0.11       1.9    6.4   0.0   350   373    16    39     1    62 0.59 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 71018at6656          -            402   8.9e-13   47.0   0.6   2   3   8.6e-07   1.4e-05   23.2   0.0   280   328    74   123    62   134 0.86 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 71018at6656          -            402   8.9e-13   47.0   0.6   3   3   0.00031    0.0052   14.8   0.0   326   365   141   180   136   181 0.85 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i2:676-1233|+     -            186 71018at6656          -            402   9.4e-13   46.9   0.4   1   2   2.1e-09   3.6e-08   31.8   0.1   287   377     1    90     1   111 0.76 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i2:676-1233|+     -            186 71018at6656          -            402   9.4e-13   46.9   0.4   2   2    0.0007     0.012   13.6   0.0   274   322   134   186   118   186 0.73 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i4:1808-2365|+    -            186 71018at6656          -            402   9.4e-13   46.9   0.4   1   2   2.1e-09   3.6e-08   31.8   0.1   287   377     1    90     1   111 0.76 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i4:1808-2365|+    -            186 71018at6656          -            402   9.4e-13   46.9   0.4   2   2    0.0007     0.012   13.6   0.0   274   322   134   186   118   186 0.73 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i1:96-1256|+  -            387 71018at6656          -            402   1.2e-12   46.5   1.1   1   2   5.3e-13     9e-12   43.7   0.4   293   387   193   287   184   293 0.97 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i1:96-1256|+  -            387 71018at6656          -            402   1.2e-12   46.5   1.1   2   2     0.014      0.23    9.4   0.0   290   371   274   353   270   365 0.86 -
83755at6656_29058_0:002adb|TRINITY_DN89507_c4_g1_i7:487-1092|+     -            202 71018at6656          -            402   1.2e-12   46.5   0.0   1   1   9.1e-14   1.5e-12   46.2   0.0   291   388     2    99     1   103 0.94 -
