#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 43728at6656          -            431  2.4e-194  645.4  13.9   1   1  9.2e-194  1.7e-192  639.3  13.9     3   431    45   550    43   550 0.89 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i2:713-2566|-    -            618 43728at6656          -            431   1.9e-09   36.2   0.7   2   3    0.0011      0.02   13.0   0.0   330   426   467   560   448   564 0.87 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i2:713-2566|-    -            618 43728at6656          -            431   1.9e-09   36.2   0.7   3   3      0.35       6.4    4.7   0.2   393   429   579   618   571   618 0.78 -
58119at6656_168631_0:000bf2|TRINITY_DN76830_c5_g1_i4:37-411|+      -            125 43728at6656          -            431     2e-09   36.1   0.4   1   1   1.7e-10   3.2e-09   35.4   0.3   373   430    16    72     9    73 0.88 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 43728at6656          -            431   2.4e-09   35.8   0.3   1   3       7.3   1.4e+02    0.4   0.0   178   208    93   122    81   132 0.75 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 43728at6656          -            431   2.4e-09   35.8   0.3   2   3      0.13       2.4    6.1   0.0   163   208   163   206   126   241 0.74 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 43728at6656          -            431   2.4e-09   35.8   0.3   3   3   7.7e-07   1.4e-05   23.4   0.0   171   242   249   330   240   340 0.71 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 43728at6656          -            431   2.4e-09   35.8  10.5   1   5       8.9   1.7e+02    0.1   0.1   185   259    64   138    46   152 0.62 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 43728at6656          -            431   2.4e-09   35.8  10.5   2   5   0.00051    0.0095   14.1   0.0   367   429   167   234   112   236 0.83 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 43728at6656          -            431   2.4e-09   35.8  10.5   3   5     0.037      0.69    7.9   0.0   181   237   356   419   347   423 0.60 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 43728at6656          -            431   2.4e-09   35.8  10.5   4   5      0.17       3.1    5.8   0.2   375   427   586   637   580   641 0.72 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+     -            742 43728at6656          -            431   2.4e-09   35.8  10.5   5   5     0.037      0.68    8.0   0.3   174   202   663   691   652   695 0.92 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 43728at6656          -            431   2.4e-09   35.8  10.6   1   5       9.1   1.7e+02    0.1   0.1   185   258    64   137    46   149 0.60 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 43728at6656          -            431   2.4e-09   35.8  10.6   2   5    0.0005    0.0093   14.1   0.0   367   429   167   234   112   236 0.83 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 43728at6656          -            431   2.4e-09   35.8  10.6   3   5     0.045      0.84    7.7   0.0   179   237   354   419   347   422 0.71 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 43728at6656          -            431   2.4e-09   35.8  10.6   4   5      0.14       2.7    6.0   0.3   375   426   586   636   574   641 0.70 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+     -            729 43728at6656          -            431   2.4e-09   35.8  10.6   5   5     0.037      0.68    8.0   0.3   174   202   663   691   657   696 0.92 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 43728at6656          -            431   2.6e-09   35.7   0.4   1   3       7.8   1.4e+02    0.3   0.0   178   208    93   122    81   130 0.75 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 43728at6656          -            431   2.6e-09   35.7   0.4   2   3      0.17       3.2    5.7   0.0   164   208   164   206   131   235 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 43728at6656          -            431   2.6e-09   35.7   0.4   3   3   7.6e-07   1.4e-05   23.4   0.0   171   242   249   330   240   342 0.71 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   1   3       7.8   1.4e+02    0.3   0.0   178   208    93   122    81   130 0.75 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   2   3      0.17       3.2    5.7   0.0   164   208   164   206   131   235 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   3   3   7.6e-07   1.4e-05   23.4   0.0   171   242   249   330   240   342 0.71 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   1   3       7.8   1.4e+02    0.3   0.0   178   208    93   122    81   130 0.75 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   2   3      0.17       3.2    5.7   0.0   164   208   164   206   131   235 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   3   3   7.6e-07   1.4e-05   23.4   0.0   171   242   249   330   240   342 0.71 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   1   3       7.8   1.4e+02    0.3   0.0   178   208    93   122    81   130 0.75 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   2   3      0.17       3.2    5.7   0.0   164   208   164   206   131   235 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 43728at6656          -            431   2.6e-09   35.7   0.4   3   3   7.6e-07   1.4e-05   23.4   0.0   171   242   249   330   240   342 0.71 -
83755at6656_224129_0:002a26|TRINITY_DN71112_c3_g1_i1:11-475|-      -            155 43728at6656          -            431   2.7e-09   35.6   4.8   1   2   3.2e-06   5.9e-05   21.3   1.4   369   430     9    72     2    73 0.81 -
83755at6656_224129_0:002a26|TRINITY_DN71112_c3_g1_i1:11-475|-      -            155 43728at6656          -            431   2.7e-09   35.6   4.8   2   2   0.00017    0.0032   15.6   0.1   180   230    91   145    76   155 0.71 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i3:237-1889|+    -            551 43728at6656          -            431   3.1e-09   35.4   2.8   1   4      0.66        12    3.8   0.0   367   410    53    95    10   100 0.72 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i3:237-1889|+    -            551 43728at6656          -            431   3.1e-09   35.4   2.8   2   4   0.00028    0.0052   14.9   0.0   374   429   101   155    95   157 0.86 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i3:237-1889|+    -            551 43728at6656          -            431   3.1e-09   35.4   2.8   3   4     0.029      0.54    8.3   0.0   166   206   161   201   156   211 0.89 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i3:237-1889|+    -            551 43728at6656          -            431   3.1e-09   35.4   2.8   4   4      0.74        14    3.7   0.0   176   230   486   540   478   547 0.86 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-      -            115 43728at6656          -            431   4.9e-09   34.8   0.9   1   2   7.9e-07   1.5e-05   23.3   0.0   370   430    12    69     7    70 0.93 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-      -            115 43728at6656          -            431   4.9e-09   34.8   0.9   2   2    0.0071      0.13   10.3   0.4   398   429    85   113    79   115 0.90 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   4   4      0.18       3.3    5.7   0.2   173   268   151   253   143   257 0.70 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i28:1805-2575|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   1   4     0.067       1.2    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i28:1805-2575|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   2   4    0.0015     0.028   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i28:1805-2575|+    -            257 43728at6656          -            431   5.1e-09   34.7   2.7   3   4   0.00083     0.015   13.4   0.2   174   233   111   174   111   213 0.59 -
