#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+   -            325 96592at6656          -            260  2.1e-118  393.7   4.3   1   1  1.4e-116  4.2e-115  382.9   4.3     1   260     1   321     1   321 0.87 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   2   3    0.0072      0.21   10.3   0.0     2    45    56    99    55   109 0.87 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   3   3      0.74        22    3.7   0.0   227   251   118   142   110   148 0.86 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   1   3      0.13       3.8    6.1   0.0   217   254    11    48     7    52 0.83 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   2   3    0.0072      0.21   10.3   0.0     2    45    56    99    55   109 0.87 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   3   3      0.74        22    3.7   0.0   227   251   118   142   110   148 0.86 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i4:237-1724|+   -            496 96592at6656          -            260   1.9e-05   23.5   0.0   1   2       0.2         6    5.5   0.0   220   250    82   112    70   118 0.84 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i4:237-1724|+   -            496 96592at6656          -            260   1.9e-05   23.5   0.0   2   2   0.00039     0.011   14.4   0.0     2    70   124   198   123   208 0.82 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i3:2018-2893|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   1   3    0.0013     0.038   12.7   0.0   217   255    29    67    20    72 0.93 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i3:2018-2893|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   2   3       1.6        47    2.6   0.0   143   161   140   158   132   171 0.87 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i3:2018-2893|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   3   3       2.7        81    1.8   0.0   226   247   179   200   175   210 0.86 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i4:2077-2952|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   1   3    0.0013     0.038   12.7   0.0   217   255    29    67    20    72 0.93 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i4:2077-2952|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   2   3       1.6        47    2.6   0.0   143   161   140   158   132   171 0.87 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i4:2077-2952|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   3   3       2.7        81    1.8   0.0   226   247   179   200   175   210 0.86 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i7:259-1134|+    -            292 96592at6656          -            260   2.3e-05   23.2   0.0   1   3    0.0013     0.038   12.7   0.0   217   255    29    67    20    72 0.93 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i7:259-1134|+    -            292 96592at6656          -            260   2.3e-05   23.2   0.0   2   3       1.6        47    2.6   0.0   143   161   140   158   132   171 0.87 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i7:259-1134|+    -            292 96592at6656          -            260   2.3e-05   23.2   0.0   3   3       2.7        81    1.8   0.0   226   247   179   200   175   210 0.86 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i8:2035-2910|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   1   3    0.0013     0.038   12.7   0.0   217   255    29    67    20    72 0.93 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i8:2035-2910|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   2   3       1.6        47    2.6   0.0   143   161   140   158   132   171 0.87 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i8:2035-2910|+   -            292 96592at6656          -            260   2.3e-05   23.2   0.0   3   3       2.7        81    1.8   0.0   226   247   179   200   175   210 0.86 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i3:30-1208|+   -            393 96592at6656          -            260   2.6e-05   23.1   3.1   1   2       0.1         3    6.5   0.0     5    60   121   173   118   180 0.87 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i3:30-1208|+   -            393 96592at6656          -            260   2.6e-05   23.1   3.1   2   2   0.00014    0.0042   15.8   0.5     1    76   202   284   202   297 0.80 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i1:1059-1610|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   1   3    0.0049      0.15   10.8   0.3    21    71     3    60     1    79 0.68 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i1:1059-1610|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   2   3     0.018      0.53    9.0   0.1     2    57    26    81    25    98 0.78 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i1:1059-1610|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   3   3    0.0094      0.28    9.9   0.0     2    48   112   157   111   178 0.90 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i4:1042-1593|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   1   3    0.0049      0.15   10.8   0.3    21    71     3    60     1    79 0.68 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i4:1042-1593|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   2   3     0.018      0.53    9.0   0.1     2    57    26    81    25    98 0.78 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i4:1042-1593|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   3   3    0.0094      0.28    9.9   0.0     2    48   112   157   111   178 0.90 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i6:2661-3212|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   1   3    0.0049      0.15   10.8   0.3    21    71     3    60     1    79 0.68 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i6:2661-3212|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   2   3     0.018      0.53    9.0   0.1     2    57    26    81    25    98 0.78 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i6:2661-3212|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   3   3    0.0094      0.28    9.9   0.0     2    48   112   157   111   178 0.90 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i7:2660-3211|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   1   3    0.0049      0.15   10.8   0.3    21    71     3    60     1    79 0.68 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i7:2660-3211|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   2   3     0.018      0.53    9.0   0.1     2    57    26    81    25    98 0.78 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i7:2660-3211|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   3   3    0.0094      0.28    9.9   0.0     2    48   112   157   111   178 0.90 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i8:2663-3214|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   1   3    0.0049      0.15   10.8   0.3    21    71     3    60     1    79 0.68 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i8:2663-3214|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   2   3     0.018      0.53    9.0   0.1     2    57    26    81    25    98 0.78 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i8:2663-3214|-   -            184 96592at6656          -            260   3.2e-05   22.8   1.5   3   3    0.0094      0.28    9.9   0.0     2    48   112   157   111   178 0.90 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i1:30-1250|+   -            407 96592at6656          -            260   3.6e-05   22.6   5.4   1   3      0.11       3.1    6.4   0.0     5    60   121   173   118   180 0.87 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i1:30-1250|+   -            407 96592at6656          -            260   3.6e-05   22.6   5.4   2   3   0.00014    0.0041   15.9   0.5     1    76   202   284   202   300 0.80 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i1:30-1250|+   -            407 96592at6656          -            260   3.6e-05   22.6   5.4   3   3       7.8   2.3e+02    0.3   0.1   126   161   368   403   328   406 0.65 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+   -            268 96592at6656          -            260   5.6e-05   22.0   0.0   1   2     0.068         2    7.1   0.0     2    36    41    76    40   119 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+   -            268 96592at6656          -            260   5.6e-05   22.0   0.0   2   2    0.0015     0.043   12.5   0.0   135   202   134   200    93   211 0.78 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+   -            268 96592at6656          -            260   5.6e-05   22.0   0.0   1   2     0.068         2    7.1   0.0     2    36    41    76    40   119 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+   -            268 96592at6656          -            260   5.6e-05   22.0   0.0   2   2    0.0015     0.043   12.5   0.0   135   202   134   200    93   211 0.78 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 96592at6656          -            260   5.6e-05   22.0   0.0   1   2     0.068         2    7.1   0.0     2    36    41    76    40   119 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 96592at6656          -            260   5.6e-05   22.0   0.0   2   2    0.0015     0.043   12.5   0.0   135   202   134   200    93   211 0.78 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+    -            268 96592at6656          -            260   5.6e-05   22.0   0.0   1   2     0.068         2    7.1   0.0     2    36    41    76    40   119 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+    -            268 96592at6656          -            260   5.6e-05   22.0   0.0   2   2    0.0015     0.043   12.5   0.0   135   202   134   200    93   211 0.78 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+    -            268 96592at6656          -            260   5.6e-05   22.0   0.0   1   2     0.068         2    7.1   0.0     2    36    41    76    40   119 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+    -            268 96592at6656          -            260   5.6e-05   22.0   0.0   2   2    0.0015     0.043   12.5   0.0   135   202   134   200    93   211 0.78 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   1   3      0.01       0.3    9.8   0.0   222   250   139   167   132   171 0.90 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   2   3       6.8     2e+02    0.5   0.0   220   250   179   209   172   215 0.72 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   3   3      0.14       4.2    6.0   0.0   217   246   257   286   243   290 0.85 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   1   3      0.01       0.3    9.8   0.0   222   250   139   167   132   171 0.90 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   2   3       6.8     2e+02    0.5   0.0   220   250   179   209   172   215 0.72 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   3   3      0.14       4.2    6.0   0.0   217   246   257   286   243   290 0.85 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   1   3      0.01       0.3    9.8   0.0   222   250   139   167   132   171 0.90 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   2   3       6.8     2e+02    0.5   0.0   220   250   179   209   172   215 0.72 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+  -            291 96592at6656          -            260   5.7e-05   22.0   0.0   3   3      0.14       4.2    6.0   0.0   217   246   257   286   243   290 0.85 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+     -            293 96592at6656          -            260   6.1e-05   21.9   0.2   1   3       1.9        55    2.4   0.0   209   209    91    91    25   136 0.56 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+     -            293 96592at6656          -            260   6.1e-05   21.9   0.2   2   3       3.4        99    1.5   0.0     4    45   103   144   100   204 0.61 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+     -            293 96592at6656          -            260   6.1e-05   21.9   0.2   3   3   0.00028    0.0083   14.9   0.0   225   250   244   269   232   277 0.88 -
44504at6656_294128_0:004337|TRINITY_DN91792_c15_g1_i1:118-1563|-  -            482 96592at6656          -            260   6.2e-05   21.8   3.5   1   3      0.25       7.5    5.2   0.0   227   254   217   244   208   248 0.90 -
44504at6656_294128_0:004337|TRINITY_DN91792_c15_g1_i1:118-1563|-  -            482 96592at6656          -            260   6.2e-05   21.8   3.5   2   3     0.097       2.8    6.6   0.0     4    49   305   350   302   353 0.93 -
44504at6656_294128_0:004337|TRINITY_DN91792_c15_g1_i1:118-1563|-  -            482 96592at6656          -            260   6.2e-05   21.8   3.5   3   3     0.002     0.058   12.1   0.1     3    55   346   397   344   428 0.87 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i11:163-597|+    -            145 96592at6656          -            260   6.4e-05   21.8   0.0   1   2      0.21       6.3    5.4   0.0   229   253    18    42    11    46 0.85 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i11:163-597|+    -            145 96592at6656          -            260   6.4e-05   21.8   0.0   2   2    0.0004     0.012   14.4   0.0   217   255    61    99    52   104 0.93 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i1:1922-2356|+   -            145 96592at6656          -            260   6.4e-05   21.8   0.0   1   2      0.21       6.3    5.4   0.0   229   253    18    42    11    46 0.85 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i1:1922-2356|+   -            145 96592at6656          -            260   6.4e-05   21.8   0.0   2   2    0.0004     0.012   14.4   0.0   217   255    61    99    52   104 0.93 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i6:1939-2373|+   -            145 96592at6656          -            260   6.4e-05   21.8   0.0   1   2      0.21       6.3    5.4   0.0   229   253    18    42    11    46 0.85 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i6:1939-2373|+   -            145 96592at6656          -            260   6.4e-05   21.8   0.0   2   2    0.0004     0.012   14.4   0.0   217   255    61    99    52   104 0.93 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i9:1981-2415|+   -            145 96592at6656          -            260   6.4e-05   21.8   0.0   1   2      0.21       6.3    5.4   0.0   229   253    18    42    11    46 0.85 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i9:1981-2415|+   -            145 96592at6656          -            260   6.4e-05   21.8   0.0   2   2    0.0004     0.012   14.4   0.0   217   255    61    99    52   104 0.93 -
103749at6656_6669_0:000eb0|TRINITY_DN73002_c10_g2_i4:230-928|+    -            233 96592at6656          -            260   8.1e-05   21.5   1.3   1   3       0.1         3    6.5   0.1   222   252    39    69    32    76 0.87 -
103749at6656_6669_0:000eb0|TRINITY_DN73002_c10_g2_i4:230-928|+    -            233 96592at6656          -            260   8.1e-05   21.5   1.3   2   3    0.0027     0.078   11.7   0.1     3    59    80   136    78   146 0.88 -
103749at6656_6669_0:000eb0|TRINITY_DN73002_c10_g2_i4:230-928|+    -            233 96592at6656          -            260   8.1e-05   21.5   1.3   3   3       6.6   1.9e+02    0.6   0.0   201   246   143   187   136   201 0.67 -
